[s],CH2[V]
-4.2957E-02,7.1034309603E-02
-4.2952E-02,6.9745247132E-02
-4.2947E-02,7.1014778353E-02
-4.2942E-02,7.4881965767E-02
-4.2936E-02,7.4901497016E-02
-4.2931E-02,8.1385871871E-02
-4.2926E-02,8.2674934343E-02
-4.2921E-02,8.2674934343E-02
-4.2916E-02,8.5233528035E-02
-4.2911E-02,8.3963996814E-02
-4.2906E-02,9.0428840419E-02
-4.2901E-02,8.2674934343E-02
-4.2896E-02,8.2694465592E-02
-4.2890E-02,6.9725715882E-02
-4.2885E-02,7.6171028238E-02
-4.2880E-02,7.4881965767E-02
-4.2875E-02,7.4940559515E-02
-4.2870E-02,7.1014778353E-02
-4.2865E-02,9.0428840419E-02
-4.2860E-02,7.2303840824E-02
-4.2855E-02,8.6561653006E-02
-4.2849E-02,8.2635871843E-02
-4.2844E-02,8.1385871871E-02
-4.2839E-02,8.6581184255E-02
-4.2834E-02,8.0077278151E-02
-4.2829E-02,8.2655403093E-02
-4.2824E-02,8.5233528035E-02
-4.2819E-02,8.0057746901E-02
-4.2814E-02,9.4335090332E-02
-4.2808E-02,8.2694465592E-02
-4.2803E-02,9.0448371669E-02
-4.2798E-02,8.0057746901E-02
-4.2793E-02,7.8788215679E-02
-4.2788E-02,9.0448371669E-02
-4.2783E-02,8.7889777976E-02
-4.2778E-02,8.6522590507E-02
-4.2773E-02,9.1717902890E-02
-4.2768E-02,9.3046027861E-02
-4.2762E-02,1.0079993394E-01
-4.2757E-02,9.5604621554E-02
-4.2752E-02,9.5643684053E-02
-4.2747E-02,9.9510871466E-02
-4.2742E-02,9.1776496639E-02
-4.2737E-02,9.0428840419E-02
-4.2732E-02,1.0081946519E-01
-4.2727E-02,1.0206946516E-01
-4.2721E-02,9.9510871466E-02
-4.2716E-02,1.1117102746E-01
-4.2711E-02,1.0597571507E-01
-4.2706E-02,1.1119055871E-01
-4.2701E-02,1.1638587109E-01
-4.2696E-02,1.2540930839E-01
-4.2691E-02,1.2410071467E-01
-4.2686E-02,1.2021399600E-01
-4.2680E-02,1.1638587109E-01
-4.2675E-02,1.2281165220E-01
-4.2670E-02,1.2281165220E-01
-4.2665E-02,1.2669837086E-01
-4.2660E-02,1.3835852685E-01
-4.2655E-02,1.4224524551E-01
-4.2650E-02,1.3837805810E-01
-4.2645E-02,1.4224524551E-01
-4.2640E-02,1.5132727656E-01
-4.2634E-02,1.6037024511E-01
-4.2629E-02,1.4482337045E-01
-4.2624E-02,1.7074133862E-01
-4.2619E-02,1.6427649502E-01
-4.2614E-02,1.6296790130E-01
-4.2609E-02,1.6820227618E-01
-4.2604E-02,1.8499915081E-01
-4.2599E-02,2.0831946278E-01
-4.2593E-02,2.0960852526E-01
-4.2588E-02,2.0443274412E-01
-4.2583E-02,2.3035071229E-01
-4.2578E-02,2.0441321287E-01
-4.2573E-02,2.2259680622E-01
-4.2568E-02,2.3419836846E-01
-4.2563E-02,2.2646399363E-01
-4.2558E-02,2.3419836846E-01
-4.2552E-02,2.1740149383E-01
-4.2547E-02,2.5755774293E-01
-4.2542E-02,2.5622961796E-01
-4.2537E-02,2.8474524233E-01
-4.2532E-02,2.7439368006E-01
-4.2527E-02,2.8085852366E-01
-4.2522E-02,3.2880774134E-01
-4.2517E-02,3.2490149143E-01
-4.2512E-02,3.2357336646E-01
-4.2506E-02,3.3527258495E-01
-4.2501E-02,3.4820227216E-01
-4.2496E-02,3.3267492875E-01
-4.2491E-02,3.3529211620E-01
-4.2486E-02,3.5339758454E-01
-4.2481E-02,3.6634680300E-01
-4.2476E-02,4.0648352085E-01
-4.2471E-02,4.5443273853E-01
-4.2465E-02,4.0263586469E-01
-4.2460E-02,4.2335852048E-01
-4.2455E-02,4.6093664464E-01
-4.2450E-02,4.4662023871E-01
-4.2445E-02,4.5445226978E-01
-4.2440E-02,3.9224523992E-01
-4.2435E-02,4.2982336408E-01
-4.2430E-02,4.8939367525E-01
-4.2424E-02,4.1298742696E-01
-4.2419E-02,4.3240148903E-01
-4.2414E-02,4.1298742696E-01
-4.2409E-02,4.1042883327E-01
-4.2404E-02,4.3630773894E-01
-4.2399E-02,4.4019445760E-01
-4.2394E-02,3.9095617745E-01
-4.2389E-02,4.1947180181E-01
-4.2384E-02,3.7542883405E-01
-4.2378E-02,3.5470617826E-01
-4.2373E-02,3.9228430242E-01
-4.2368E-02,4.0390539591E-01
-4.2363E-02,3.6378820931E-01
-4.2358E-02,3.5986242815E-01
-4.2353E-02,3.5079992835E-01
-4.2348E-02,3.8185461516E-01
-4.2343E-02,3.9224523992E-01
-4.2337E-02,3.5466711576E-01
-4.2332E-02,3.4818274091E-01
-4.2327E-02,3.5728430320E-01
-4.2322E-02,3.6372961556E-01
-4.2317E-02,3.8835852126E-01
-4.2312E-02,3.6896399044E-01
-4.2307E-02,3.5079992835E-01
-4.2302E-02,3.3267492875E-01
-4.2297E-02,3.2230383524E-01
-4.2291E-02,3.3398352248E-01
-4.2286E-02,3.3658117867E-01
-4.2281E-02,3.2359289771E-01
-4.2276E-02,3.0546789811E-01
-4.2271E-02,2.8992102346E-01
-4.2266E-02,2.7826086747E-01
-4.2261E-02,3.0287024192E-01
-4.2256E-02,2.9380774212E-01
-4.2250E-02,2.8990149221E-01
-4.2245E-02,2.9511633584E-01
-4.2240E-02,2.6013586788E-01
-4.2235E-02,2.5234289930E-01
-4.2230E-02,2.8214758613E-01
-4.2225E-02,2.5884680540E-01
-4.2220E-02,2.5236243055E-01
-4.2215E-02,2.3681555590E-01
-4.2209E-02,2.3810461837E-01
-4.2204E-02,2.2904211857E-01
-4.2199E-02,2.4204993078E-01
-4.2194E-02,2.2255774372E-01
-4.2189E-02,2.4843664939E-01
-4.2184E-02,2.2773352485E-01
-4.2179E-02,2.1865149380E-01
-4.2174E-02,2.2646399363E-01
-4.2169E-02,2.3419836846E-01
-4.2163E-02,2.1351477517E-01
-4.2158E-02,2.0314368165E-01
-4.2153E-02,1.9925696299E-01
-4.2148E-02,2.0054602546E-01
-4.2143E-02,1.9279211938E-01
-4.2138E-02,2.1091711898E-01
-4.2133E-02,1.9408118185E-01
-4.2128E-02,2.0054602546E-01
-4.2122E-02,2.0183508793E-01
-4.2117E-02,2.0443274412E-01
-4.2112E-02,2.1740149383E-01
-4.2107E-02,2.0314368165E-01
-4.2102E-02,1.9535071307E-01
-4.2097E-02,1.9279211938E-01
-4.2092E-02,1.7980383842E-01
-4.2087E-02,1.7331946357E-01
-4.2081E-02,1.7851477595E-01
-4.2076E-02,1.5906165139E-01
-4.2071E-02,1.8240149461E-01
-4.2066E-02,1.5908118263E-01
-4.2061E-02,1.5265540153E-01
-4.2056E-02,1.6035071386E-01
-4.2051E-02,1.5777258891E-01
-4.2046E-02,1.7208899484E-01
-4.2041E-02,1.6296790130E-01
-4.2035E-02,1.7333899482E-01
-4.2030E-02,1.6943274490E-01
-4.2025E-02,1.5519446397E-01
-4.2020E-02,1.4615149542E-01
-4.2015E-02,1.4874915162E-01
-4.2010E-02,1.4484290170E-01
-4.2005E-02,1.4355383923E-01
-4.2000E-02,1.5392493275E-01
-4.1994E-02,1.4095618304E-01
-4.1989E-02,1.5261633903E-01
-4.1984E-02,1.4482337045E-01
-4.1979E-02,1.3964758932E-01
-4.1974E-02,1.4226477676E-01
-4.1969E-02,1.5392493275E-01
-4.1964E-02,1.3816222253E-01
-4.1959E-02,1.3566481658E-01
-4.1953E-02,1.5635504744E-01
-4.1948E-02,1.5156117472E-01
-4.1943E-02,1.4297186903E-01
-4.1938E-02,1.4300515226E-01
-4.1933E-02,1.5411868122E-01
-4.1928E-02,1.5273818046E-01
-4.1923E-02,1.6731507298E-01
-4.1918E-02,1.4787098925E-01
-4.1913E-02,1.5276244193E-01
-4.1907E-02,1.5511794115E-01
-4.1902E-02,1.4299275450E-01
-4.1897E-02,1.4670382543E-01
-4.1892E-02,1.4312226347E-01
-4.1887E-02,1.3817462030E-01
-4.1882E-02,1.4175873811E-01
-4.1877E-02,1.5156117472E-01
-4.1872E-02,1.5405911472E-01
-4.1866E-02,1.3446354937E-01
-4.1861E-02,1.4910891571E-01
-4.1856E-02,1.4790764849E-01
-4.1851E-02,1.6498101237E-01
-4.1846E-02,1.5757720012E-01
-4.1841E-02,1.5031167065E-01
-4.1836E-02,1.5883210198E-01
-4.1831E-02,1.6247916230E-01
-4.1825E-02,1.6369429593E-01
-4.1820E-02,1.6013606085E-01
-4.1815E-02,1.6609454155E-01
-4.1810E-02,1.5397475270E-01
-4.1805E-02,1.6377718930E-01
-4.1800E-02,1.6610640526E-01
-4.1795E-02,1.7839438411E-01
-4.1790E-02,1.7355536444E-01
-4.1785E-02,1.8447388608E-01
-4.1779E-02,1.8680903388E-01
-4.1774E-02,1.9536396915E-01
-4.1769E-02,1.8201771700E-01
-4.1764E-02,1.6250988968E-01
-4.1759E-02,1.7960413902E-01
-4.1754E-02,1.8195168460E-01
-4.1749E-02,1.8685418082E-01
-4.1744E-02,1.8075041738E-01
-4.1738E-02,1.7956492394E-01
-4.1733E-02,2.0502221020E-01
-4.1728E-02,1.9169913235E-01
-4.1723E-02,2.0868866825E-01
-4.1718E-02,1.9658720902E-01
-4.1713E-02,1.7713355040E-01
-4.1708E-02,1.8558688120E-01
-4.1703E-02,1.7704527830E-01
-4.1697E-02,2.0513729962E-01
-4.1692E-02,1.9898785517E-01
-4.1687E-02,2.0266024508E-01
-4.1682E-02,1.8922854372E-01
-4.1677E-02,2.0634003549E-01
-4.1672E-02,1.9661349228E-01
-4.1667E-02,1.8567124323E-01
-4.1662E-02,1.9292721688E-01
-4.1657E-02,1.7707600569E-01
-4.1651E-02,1.9533230716E-01
-4.1646E-02,1.9413697180E-01
-4.1641E-02,1.7830018016E-01
-4.1636E-02,2.0259676852E-01
-4.1631E-02,1.8074786153E-01
-4.1626E-02,1.9041996901E-01
-4.1621E-02,1.6981694213E-01
-4.1616E-02,1.8081982580E-01
-4.1610E-02,1.8070527044E-01
-4.1605E-02,1.8078114477E-01
-4.1600E-02,1.6736723897E-01
-4.1595E-02,1.6489274027E-01
-4.1590E-02,1.6367449766E-01
-4.1585E-02,1.5879288690E-01
-4.1580E-02,1.6977488509E-01
-4.1575E-02,1.5887469308E-01
-4.1569E-02,1.6249802597E-01
-4.1564E-02,1.6373204236E-01
-4.1559E-02,1.6978674880E-01
-4.1554E-02,1.7100890148E-01
-4.1549E-02,1.6980507842E-01
-4.1544E-02,1.6979321471E-01
-4.1539E-02,1.5641852400E-01
-4.1534E-02,1.7100296963E-01
-4.1529E-02,1.6490513804E-01
-4.1523E-02,1.5404416111E-01
-4.1518E-02,1.6628699302E-01
-4.1513E-02,1.5514475847E-01
-4.1508E-02,1.4795872729E-01
-4.1503E-02,1.6858292574E-01
-4.1498E-02,1.5882308022E-01
-4.1493E-02,1.5513936067E-01
-4.1488E-02,1.5762234707E-01
-4.1482E-02,1.6244048127E-01
-4.1477E-02,1.6126347552E-01
-4.1472E-02,1.5883803384E-01
-4.1467E-02,1.4909651794E-01
-4.1462E-02,1.6247323044E-01
-4.1457E-02,1.5513936067E-01
-4.1452E-02,1.5879235284E-01
-4.1447E-02,1.5878048913E-01
-4.1441E-02,1.6367449766E-01
-4.1436E-02,1.6731022832E-01
-4.1431E-02,1.6866728777E-01
-4.1426E-02,1.6866135591E-01
-4.1421E-02,1.7092709530E-01
-4.1416E-02,1.5644534132E-01
-4.1411E-02,1.7235409722E-01
-4.1406E-02,1.5520876909E-01
-4.1401E-02,1.5147936853E-01
-4.1395E-02,1.5035735165E-01
-4.1390E-02,1.6000264181E-01
-4.1385E-02,1.7589253404E-01
-4.1380E-02,1.7945630043E-01
-4.1375E-02,1.7953217476E-01
-4.1370E-02,1.8690188361E-01
-4.1365E-02,1.7708840345E-01
-4.1360E-02,1.8316143951E-01
-4.1354E-02,1.8199036562E-01
-4.1349E-02,1.8073546377E-01
-4.1344E-02,1.8558688120E-01
-4.1339E-02,1.7829169246E-01
-4.1334E-02,1.6246729859E-01
-4.1329E-02,1.6734890935E-01
-4.1324E-02,1.7707547163E-01
-4.1319E-02,1.8688099814E-01
-4.1313E-02,1.7958580940E-01
-4.1308E-02,1.9294810235E-01
-4.1303E-02,1.8679070426E-01
-4.1298E-02,1.9169913235E-01
-4.1293E-02,1.8195168460E-01
-4.1288E-02,1.7465002994E-01
-4.1283E-02,1.6978081695E-01
-4.1278E-02,1.7220032678E-01
-4.1273E-02,1.6491700175E-01
-4.1267E-02,1.6613915443E-01
-4.1262E-02,1.6851351732E-01
-4.1257E-02,1.6613915443E-01
-4.1252E-02,1.6612082481E-01
-4.1247E-02,1.6371371274E-01
-4.1242E-02,1.5887078301E-01
-4.1237E-02,1.5517210985E-01
-4.1232E-02,1.5154877695E-01
-4.1226E-02,1.6978081695E-01
-4.1221E-02,1.5641798995E-01
-4.1216E-02,1.4789525073E-01
-4.1211E-02,1.6380993848E-01
-4.1206E-02,1.6496861460E-01
-4.1201E-02,1.7342841132E-01
-4.1196E-02,1.6125754367E-01
-4.1191E-02,1.4666716619E-01
-4.1185E-02,1.4672215505E-01
-4.1180E-02,1.4542466210E-01
-4.1175E-02,1.5272578269E-01
-4.1170E-02,1.5881121652E-01
-4.1165E-02,1.4546980904E-01
-4.1160E-02,1.5030627286E-01
-4.1155E-02,1.5639426253E-01
-4.1150E-02,1.4543059395E-01
-4.1145E-02,1.4545741127E-01
-4.1139E-02,1.5520876909E-01
-4.1134E-02,1.4544892357E-01
-4.1129E-02,1.3692565029E-01
-4.1124E-02,1.4422932673E-01
-4.1119E-02,1.3696486538E-01
-4.1114E-02,1.3698912685E-01
-4.1109E-02,1.4303196958E-01
-4.1104E-02,1.4180981690E-01
-4.1098E-02,1.3197207527E-01
-4.1093E-02,1.2957089506E-01
-4.1088E-02,1.2713898746E-01
-4.1083E-02,1.3072310527E-01
-4.1078E-02,1.2824860657E-01
-4.1073E-02,1.3318183019E-01
-4.1068E-02,1.4293911985E-01
-4.1063E-02,1.3076825221E-01
-4.1057E-02,1.2950741849E-01
-4.1052E-02,1.3201466636E-01
-4.1047E-02,1.3560727187E-01
-4.1042E-02,1.3320609166E-01
-4.1037E-02,1.2832192505E-01
-4.1032E-02,1.2830359543E-01
-4.1027E-02,1.2224888899E-01
-4.1022E-02,1.2104762178E-01
-4.1017E-02,1.2710623828E-01
-4.1011E-02,1.3075383265E-01
-4.1006E-02,1.2465600106E-01
-4.1001E-02,1.2223002532E-01
-4.0996E-02,1.2102929216E-01
-4.0991E-02,1.3076232035E-01
-4.0986E-02,1.2225737670E-01
-4.0981E-02,1.2340365505E-01
-4.0976E-02,1.2954407773E-01
-4.0970E-02,1.2225737670E-01
-4.0965E-02,1.3195374565E-01
-4.0960E-02,1.2711472598E-01
-4.0955E-02,1.2344031429E-01
-4.0950E-02,1.2223904708E-01
-4.0945E-02,1.2102929216E-01
-4.0940E-02,1.2221222975E-01
-4.0935E-02,1.2102929216E-01
-4.0929E-02,1.2101096254E-01
-4.0924E-02,1.3076232035E-01
-4.0919E-02,1.1619620435E-01
-4.0914E-02,1.1978287800E-01
-4.0909E-02,1.1983786686E-01
-4.0904E-02,1.2346713161E-01
-4.0899E-02,1.2223904708E-01
-4.0894E-02,1.1733655085E-01
-4.0889E-02,1.1977439030E-01
-4.0883E-02,1.2220629790E-01
-4.0878E-02,1.1980120762E-01
-4.0873E-02,1.2100247484E-01
-4.0868E-02,1.2832448090E-01
-4.0863E-02,1.2222071746E-01
-4.0858E-02,1.1733655085E-01
-4.0853E-02,1.2340365505E-01
-4.0848E-02,1.2466839883E-01
-4.0842E-02,1.2223904708E-01
-4.0837E-02,1.2098414522E-01
-4.0832E-02,1.2958922468E-01
-4.0827E-02,1.2465006921E-01
-4.0822E-02,1.3076232035E-01
-4.0817E-02,1.2223904708E-01
-4.0812E-02,1.2099654298E-01
-4.0807E-02,1.2956240735E-01
-4.0801E-02,1.2711472598E-01
-4.0796E-02,1.2467688653E-01
-4.0791E-02,1.3440991472E-01
-4.0786E-02,1.3801236215E-01
-4.0781E-02,1.3928559363E-01
-4.0776E-02,1.3318183019E-01
-4.0771E-02,1.3069884379E-01
-4.0766E-02,1.2710232822E-01
-4.0761E-02,1.2585982412E-01
-4.0755E-02,1.3197207527E-01
-4.0750E-02,1.3438309740E-01
-4.0745E-02,1.2590497107E-01
-4.0740E-02,1.3563799926E-01
-4.0735E-02,1.3684775418E-01
-4.0730E-02,1.4659911199E-01
-4.0725E-02,1.4168677384E-01
-4.0720E-02,1.4777220767E-01
-4.0714E-02,1.3680260724E-01
-4.0709E-02,1.4170510346E-01
-4.0704E-02,1.3563799926E-01
-4.0699E-02,1.3805750909E-01
-4.0694E-02,1.3805750909E-01
-4.0689E-02,1.4290246061E-01
-4.0684E-02,1.3196358757E-01
-4.0679E-02,1.3556212493E-01
-4.0673E-02,1.4047701893E-01
-4.0668E-02,1.3806344095E-01
-4.0663E-02,1.4897347488E-01
-4.0658E-02,1.5382435826E-01
-4.0653E-02,1.5387597111E-01
-4.0648E-02,1.4045020161E-01
-4.0643E-02,1.5021004712E-01
-4.0638E-02,1.4043780384E-01
-4.0633E-02,1.6601611137E-01
-4.0627E-02,1.6720160482E-01
-4.0622E-02,1.6475527766E-01
-4.0617E-02,1.6724419591E-01
-4.0612E-02,1.5380009678E-01
-4.0607E-02,1.4658078237E-01
-4.0602E-02,1.5996140494E-01
-4.0597E-02,1.5381842640E-01
-4.0592E-02,1.7208321558E-01
-4.0586E-02,1.6114043247E-01
-4.0581E-02,1.9035784667E-01
-4.0576E-02,1.6720753667E-01
-4.0571E-02,1.6116469394E-01
-4.0566E-02,1.5993067755E-01
-4.0561E-02,1.5869410531E-01
-4.0556E-02,1.7210154520E-01
-4.0551E-02,1.9148579541E-01
-4.0545E-02,1.7939673394E-01
-4.0540E-02,1.8792000722E-01
-4.0535E-02,1.7816864940E-01
-4.0530E-02,1.9153687420E-01
-4.0525E-02,1.7447590809E-01
-4.0520E-02,1.8057967153E-01
-4.0515E-02,1.7205639826E-01
-4.0510E-02,1.7941506356E-01
-4.0505E-02,1.8056134191E-01
-4.0499E-02,2.2924090244E-01
-4.0494E-02,1.8669192268E-01
-4.0489E-02,1.9518446857E-01
-4.0484E-02,1.9394196448E-01
-4.0479E-02,1.8667359306E-01
-4.0474E-02,1.9277735650E-01
-4.0469E-02,1.9277735650E-01
-4.0464E-02,1.9396878180E-01
-4.0458E-02,1.8785653065E-01
-4.0453E-02,1.6845395083E-01
-4.0448E-02,2.0010920448E-01
-4.0443E-02,2.0249205508E-01
-4.0438E-02,2.0126990239E-01
-4.0433E-02,2.0729779151E-01
-4.0428E-02,1.8788334798E-01
-4.0423E-02,1.9640662125E-01
-4.0418E-02,2.0368685638E-01
-4.0412E-02,1.8785006474E-01
-4.0407E-02,1.9881373332E-01
-4.0402E-02,2.0491749677E-01
-4.0397E-02,1.9885039256E-01
-4.0392E-02,2.0007847710E-01
-4.0387E-02,2.0004774971E-01
-4.0382E-02,2.0247965731E-01
-4.0377E-02,1.9641255311E-01
-4.0371E-02,1.9880524562E-01
-4.0366E-02,1.9634907655E-01
-4.0361E-02,2.0373200332E-01
-4.0356E-02,2.0374440109E-01
-4.0351E-02,2.1094794173E-01
-4.0346E-02,2.1465052496E-01
-4.0341E-02,2.0613318354E-01
-4.0336E-02,2.1583939441E-01
-4.0330E-02,2.1830998304E-01
-4.0325E-02,2.1102719206E-01
-4.0320E-02,2.1583939441E-01
-4.0315E-02,2.1829811933E-01
-4.0310E-02,2.1705763703E-01
-4.0305E-02,2.2558091030E-01
-4.0300E-02,2.2922850468E-01
-4.0295E-02,2.2438948501E-01
-4.0290E-02,2.4139344047E-01
-4.0284E-02,2.1828572156E-01
-4.0279E-02,2.2440781463E-01
-4.0274E-02,2.1339171304E-01
-4.0269E-02,2.3167874189E-01
-4.0264E-02,2.2919575550E-01
-4.0259E-02,2.3160879942E-01
-4.0254E-02,2.3894320325E-01
-4.0249E-02,2.2558684216E-01
-4.0243E-02,2.2795527320E-01
-4.0238E-02,2.3771902878E-01
-4.0233E-02,2.4135422538E-01
-4.0228E-02,2.4260319539E-01
-4.0223E-02,2.4382481401E-01
-4.0218E-02,2.4021387888E-01
-4.0213E-02,2.5839093002E-01
-4.0208E-02,2.5354544444E-01
-4.0202E-02,2.3533819997E-01
-4.0197E-02,2.5230494306E-01
-4.0192E-02,2.4505289855E-01
-4.0187E-02,2.5472245018E-01
-4.0182E-02,2.4991024783E-01
-4.0177E-02,2.4866774374E-01
-4.0172E-02,2.5715380465E-01
-4.0167E-02,2.7061032061E-01
-4.0162E-02,2.7422125574E-01
-4.0156E-02,2.6568556563E-01
-4.0151E-02,2.8630383223E-01
-4.0146E-02,2.8030668957E-01
-4.0141E-02,2.6930298574E-01
-4.0136E-02,2.7668333760E-01
-4.0131E-02,2.8271971442E-01
-4.0126E-02,2.8391113971E-01
-4.0121E-02,2.9123058993E-01
-4.0115E-02,2.9730160420E-01
-4.0110E-02,2.9607945151E-01
-4.0105E-02,3.0097008403E-01
-4.0100E-02,3.0946856178E-01
-4.0095E-02,3.1791002888E-01
-4.0090E-02,3.2767971631E-01
-4.0085E-02,3.2894055002E-01
-4.0080E-02,3.1432591107E-01
-4.0074E-02,3.2770653363E-01
-4.0069E-02,3.5078352515E-01
-4.0064E-02,3.4469809133E-01
-4.0059E-02,3.6656532793E-01
-4.0054E-02,3.4834030697E-01
-4.0049E-02,3.7389124406E-01
-4.0044E-02,3.7998854159E-01
-4.0039E-02,3.9090059731E-01
-4.0034E-02,3.7511879454E-01
-4.0028E-02,3.8843594054E-01
-4.0023E-02,3.8727133256E-01
-4.0018E-02,3.8849941710E-01
-4.0013E-02,3.8118589874E-01
-4.0008E-02,4.0792881425E-01
-4.0003E-02,4.1401424807E-01
-3.9998E-02,4.2491188424E-01
-3.9993E-02,4.5169994669E-01
-3.9987E-02,4.6629032418E-01
-3.9982E-02,4.6506817149E-01
-3.9977E-02,4.7116600308E-01
-3.9972E-02,4.8451589826E-01
-3.9967E-02,5.0149896825E-01
-3.9962E-02,5.2344207918E-01
-3.9957E-02,5.3558221945E-01
-3.9952E-02,5.4895044425E-01
-3.9946E-02,5.3800766113E-01
-3.9941E-02,5.3560648092E-01
-3.9936E-02,5.6593351424E-01
-3.9931E-02,5.7571168937E-01
-3.9926E-02,5.9394966123E-01
-3.9921E-02,6.3652290246E-01
-3.9916E-02,6.4865711087E-01
-3.9911E-02,6.9486608277E-01
-3.9906E-02,6.7656072429E-01
-3.9900E-02,6.9606990583E-01
-3.9895E-02,7.1065381740E-01
-3.9890E-02,7.8476438093E-01
-3.9885E-02,7.5928229913E-01
-3.9880E-02,8.4921334647E-01
-3.9875E-02,9.5377736238E-01
-3.9870E-02,9.9024737423E-01
-3.9865E-02,1.0243221377E+00
-3.9859E-02,1.2540774579E+00
-3.9854E-02,1.2832582129E+00
-3.9849E-02,1.3987159549E+00
-3.9844E-02,1.7074967326E+00
-3.9839E-02,1.8509353166E+00
-3.9834E-02,1.9847069048E+00
-3.9829E-02,2.4770227011E+00
-3.9824E-02,2.4636728059E+00
-3.9818E-02,2.7797417724E+00
-3.9813E-02,2.7590734951E+00
-3.9808E-02,3.0739564341E+00
-3.9803E-02,2.9377608919E+00
-3.9798E-02,3.1906363288E+00
-3.9793E-02,3.2453928355E+00
-3.9788E-02,3.2417209796E+00
-3.9783E-02,3.4143024577E+00
-3.9778E-02,3.4094812336E+00
-3.9772E-02,3.4933565064E+00
-3.9767E-02,3.4982095641E+00
-3.9762E-02,3.6866721225E+00
-3.9757E-02,3.7766021017E+00
-3.9752E-02,3.9042673706E+00
-3.9747E-02,4.0549729718E+00
-3.9742E-02,4.1510647932E+00
-3.9737E-02,4.3394416735E+00
-3.9731E-02,4.4938439260E+00
-3.9726E-02,4.4671554653E+00
-3.9721E-02,4.3978139790E+00
-3.9716E-02,4.6616976782E+00
-3.9711E-02,4.6993500936E+00
-3.9706E-02,4.8902466195E+00
-3.9701E-02,4.8817083926E+00
-3.9696E-02,5.2245476260E+00
-3.9690E-02,5.4032634423E+00
-3.9685E-02,5.5346155206E+00
-3.9680E-02,5.5284333270E+00
-3.9675E-02,5.5539783513E+00
-3.9670E-02,5.6549463857E+00
-3.9665E-02,5.6208834859E+00
-3.9660E-02,5.6610005581E+00
-3.9655E-02,5.8482128304E+00
-3.9650E-02,5.9868567215E+00
-3.9644E-02,6.0792537798E+00
-3.9639E-02,5.7607151784E+00
-3.9634E-02,5.8493769043E+00
-3.9629E-02,5.7180877684E+00
-3.9624E-02,5.9235955573E+00
-3.9619E-02,6.0014107258E+00
-3.9614E-02,6.2104600414E+00
-3.9609E-02,6.4462680462E+00
-3.9603E-02,6.2360149076E+00
-3.9598E-02,6.3089033184E+00
-3.9593E-02,6.1970193182E+00
-3.9588E-02,6.2906529297E+00
-3.9583E-02,6.2651138564E+00
-3.9578E-02,6.2189107972E+00
-3.9573E-02,6.1629687972E+00
-3.9568E-02,5.9320424031E+00
-3.9562E-02,5.9186801101E+00
-3.9557E-02,5.6645255290E+00
-3.9552E-02,5.3557932552E+00
-3.9547E-02,5.1127024785E+00
-3.9542E-02,4.8974735061E+00
-3.9537E-02,4.7892678467E+00
