[s],CH2[V]
-4.1815E-02,4.9551007568E-02
-4.1810E-02,4.6396057496E-02
-4.1805E-02,4.6269614590E-02
-4.1800E-02,4.2357895355E-02
-4.1795E-02,4.4178206861E-02
-4.1790E-02,5.1010372426E-02
-4.1785E-02,4.7292983403E-02
-4.1779E-02,4.0570404550E-02
-4.1774E-02,4.7013690348E-02
-4.1769E-02,4.1883952609E-02
-4.1764E-02,3.3944561650E-02
-4.1759E-02,4.6918775914E-02
-4.1754E-02,5.1185743592E-02
-4.1749E-02,3.8921024857E-02
-4.1744E-02,3.6946733100E-02
-4.1738E-02,4.6957175610E-02
-4.1733E-02,4.0063221487E-02
-4.1728E-02,4.2673203919E-02
-4.1723E-02,4.0958220971E-02
-4.1718E-02,3.7342159841E-02
-4.1713E-02,3.9104979092E-02
-4.1708E-02,3.4949438718E-02
-4.1703E-02,4.0349986579E-02
-4.1697E-02,3.5880196220E-02
-4.1692E-02,3.7197120286E-02
-4.1687E-02,3.3277695363E-02
-4.1682E-02,2.8370635803E-02
-4.1677E-02,3.4043848681E-02
-4.1672E-02,3.2453024590E-02
-4.1667E-02,3.1514194235E-02
-4.1662E-02,3.0450055846E-02
-4.1657E-02,2.9943940898E-02
-4.1651E-02,3.3744924242E-02
-4.1646E-02,3.2923352910E-02
-4.1641E-02,3.0134866492E-02
-4.1636E-02,2.8901169582E-02
-4.1631E-02,3.0733893158E-02
-4.1626E-02,2.7255065760E-02
-4.1621E-02,3.3174126334E-02
-4.1616E-02,3.0164702192E-02
-4.1610E-02,2.8022477928E-02
-4.1605E-02,2.4456532382E-02
-4.1600E-02,3.0167529836E-02
-4.1595E-02,3.0831263304E-02
-4.1590E-02,2.9170515813E-02
-4.1585E-02,2.8635804941E-02
-4.1580E-02,2.7425334768E-02
-4.1575E-02,2.4216392427E-02
-4.1569E-02,3.0295446170E-02
-4.1564E-02,2.5748989934E-02
-4.1559E-02,2.4193370729E-02
-4.1554E-02,2.5563681482E-02
-4.1549E-02,2.4765460865E-02
-4.1544E-02,2.4553788087E-02
-4.1539E-02,2.3942115699E-02
-4.1534E-02,2.2142885164E-02
-4.1529E-02,2.3078391964E-02
-4.1523E-02,2.2104151683E-02
-4.1518E-02,2.0361378665E-02
-4.1513E-02,2.3311379362E-02
-4.1508E-02,2.0946491224E-02
-4.1503E-02,2.1761258090E-02
-4.1498E-02,2.1476719827E-02
-4.1493E-02,2.3305962492E-02
-4.1488E-02,2.0581706038E-02
-4.1482E-02,2.1275766348E-02
-4.1477E-02,2.0159795761E-02
-4.1472E-02,1.9448068635E-02
-4.1467E-02,2.0336111065E-02
-4.1462E-02,2.0420420641E-02
-4.1457E-02,2.2361391018E-02
-4.1452E-02,1.8676183734E-02
-4.1447E-02,2.1761153186E-02
-4.1441E-02,1.8021052409E-02
-4.1436E-02,1.9398987787E-02
-4.1431E-02,2.1024034481E-02
-4.1426E-02,2.1922114333E-02
-4.1421E-02,1.7685363825E-02
-4.1416E-02,1.7894962362E-02
-4.1411E-02,1.9266193410E-02
-4.1406E-02,1.8783557923E-02
-4.1401E-02,1.8256533665E-02
-4.1395E-02,1.8328002017E-02
-4.1390E-02,1.6679604608E-02
-4.1385E-02,1.6519153677E-02
-4.1380E-02,1.7020814966E-02
-4.1375E-02,1.8250616116E-02
-4.1370E-02,1.7691634234E-02
-4.1365E-02,1.8105752991E-02
-4.1360E-02,1.7801926666E-02
-4.1354E-02,1.8646705661E-02
-4.1349E-02,1.6011689279E-02
-4.1344E-02,1.8541734732E-02
-4.1339E-02,1.7773049408E-02
-4.1334E-02,1.5691564660E-02
-4.1329E-02,1.7007840227E-02
-4.1324E-02,1.8082912492E-02
-4.1319E-02,1.7072632859E-02
-4.1313E-02,1.8069775628E-02
-4.1308E-02,1.6324999895E-02
-4.1303E-02,1.5706112961E-02
-4.1298E-02,1.6154144377E-02
-4.1293E-02,1.6479299628E-02
-4.1288E-02,1.7582314549E-02
-4.1283E-02,1.6055873009E-02
-4.1278E-02,1.7230489797E-02
-4.1273E-02,1.5483763799E-02
-4.1267E-02,1.7062705109E-02
-4.1262E-02,1.5684345346E-02
-4.1257E-02,1.5837901212E-02
-4.1252E-02,1.6125662894E-02
-4.1247E-02,1.6986020159E-02
-4.1242E-02,1.5636952502E-02
-4.1237E-02,1.5786350348E-02
-4.1232E-02,1.6259749500E-02
-4.1226E-02,1.5882895565E-02
-4.1221E-02,1.5099685782E-02
-4.1216E-02,1.4483898290E-02
-4.1211E-02,1.5580728633E-02
-4.1206E-02,1.5306275476E-02
-4.1201E-02,1.5299590220E-02
-4.1196E-02,1.7676756915E-02
-4.1191E-02,1.5995371912E-02
-4.1185E-02,1.6053779694E-02
-4.1180E-02,1.3470109136E-02
-4.1175E-02,1.4594152575E-02
-4.1170E-02,1.4388931404E-02
-4.1165E-02,1.4252432002E-02
-4.1160E-02,1.3510301739E-02
-4.1155E-02,1.4315775048E-02
-4.1150E-02,1.4701321724E-02
-4.1145E-02,1.5121405714E-02
-4.1139E-02,1.4415538916E-02
-4.1134E-02,1.3913477084E-02
-4.1129E-02,1.4536374218E-02
-4.1124E-02,1.5825322248E-02
-4.1119E-02,1.4814556242E-02
-4.1114E-02,1.4247639788E-02
-4.1109E-02,1.5527365788E-02
-4.1104E-02,1.4190505161E-02
-4.1098E-02,1.3456819684E-02
-4.1093E-02,1.4453466543E-02
-4.1088E-02,1.5003216859E-02
-4.1083E-02,1.3545106082E-02
-4.1078E-02,1.4435084471E-02
-4.1073E-02,1.3407786520E-02
-4.1068E-02,1.5610554797E-02
-4.1063E-02,1.5629003626E-02
-4.1057E-02,1.4205110683E-02
-4.1052E-02,1.4626267557E-02
-4.1047E-02,1.4310353410E-02
-4.1042E-02,1.2872336551E-02
-4.1037E-02,1.4683378342E-02
-4.1032E-02,1.4814985395E-02
-4.1027E-02,1.5101693267E-02
-4.1022E-02,1.4355548035E-02
-4.1017E-02,1.3731034423E-02
-4.1011E-02,1.4727357032E-02
-4.1006E-02,1.4551466114E-02
-4.1001E-02,1.4915235637E-02
-4.0996E-02,1.3690884735E-02
-4.0991E-02,1.5109689826E-02
-4.0986E-02,1.3540671497E-02
-4.0981E-02,1.2994521301E-02
-4.0976E-02,1.4587834483E-02
-4.0970E-02,1.3244321978E-02
-4.0965E-02,1.4206088199E-02
-4.0960E-02,1.4024303574E-02
-4.0955E-02,1.4920480845E-02
-4.0950E-02,1.4585836535E-02
-4.0945E-02,1.4065473693E-02
-4.0940E-02,1.4214347019E-02
-4.0935E-02,1.4406326423E-02
-4.0929E-02,1.4120038168E-02
-4.0924E-02,1.4438894400E-02
-4.0919E-02,1.3697288658E-02
-4.0914E-02,1.4182723179E-02
-4.0909E-02,1.4203394069E-02
-4.0904E-02,1.4173052922E-02
-4.0899E-02,1.4545863277E-02
-4.0894E-02,1.4578121310E-02
-4.0889E-02,1.4325340402E-02
-4.0883E-02,1.4890115856E-02
-4.0878E-02,1.4521988041E-02
-4.0873E-02,1.4441960463E-02
-4.0868E-02,1.3327062760E-02
-4.0863E-02,1.2735694098E-02
-4.0858E-02,1.4382837425E-02
-4.0853E-02,1.3973844667E-02
-4.0848E-02,1.4219434871E-02
-4.0842E-02,1.4184315815E-02
-4.0837E-02,1.4250739230E-02
-4.0832E-02,1.4819791913E-02
-4.0827E-02,1.4716656807E-02
-4.0822E-02,1.5105083579E-02
-4.0817E-02,1.4959567186E-02
-4.0812E-02,1.4507206090E-02
-4.0807E-02,1.4646828775E-02
-4.0801E-02,1.5971448992E-02
-4.0796E-02,1.7146628447E-02
-4.0791E-02,1.5160992734E-02
-4.0786E-02,1.5908854580E-02
-4.0781E-02,1.4881809353E-02
-4.0776E-02,1.7149613448E-02
-4.0771E-02,1.5879166699E-02
-4.0766E-02,1.6425450409E-02
-4.0761E-02,1.5992796991E-02
-4.0755E-02,1.6992376399E-02
-4.0750E-02,1.8907344846E-02
-4.0745E-02,1.7221506185E-02
-4.0740E-02,1.8486946144E-02
-4.0735E-02,1.8416297952E-02
-4.0730E-02,1.6769040184E-02
-4.0725E-02,2.0125840188E-02
-4.0720E-02,2.1594484297E-02
-4.0714E-02,1.8779581101E-02
-4.0709E-02,1.8160870597E-02
-4.0704E-02,2.0889752372E-02
-4.0699E-02,2.3298108985E-02
-4.0694E-02,2.2375772427E-02
-4.0689E-02,1.9360464114E-02
-4.0684E-02,2.1351488087E-02
-4.0679E-02,2.3364565778E-02
-4.0673E-02,2.8506157689E-02
-4.0668E-02,2.4891007318E-02
-4.0663E-02,2.3969448005E-02
-4.0658E-02,2.9219544208E-02
-4.0653E-02,3.1645357829E-02
-4.0648E-02,3.2248547284E-02
-4.0643E-02,2.4926941765E-02
-4.0638E-02,2.8198883831E-02
-4.0633E-02,2.9096925536E-02
-4.0627E-02,3.1780321815E-02
-4.0622E-02,3.3517248809E-02
-4.0617E-02,3.2937267018E-02
-4.0612E-02,3.6912872894E-02
-4.0607E-02,4.7328555454E-02
-4.0602E-02,4.3724954079E-02
-4.0597E-02,4.0471227192E-02
-4.0592E-02,3.8179051950E-02
-4.0586E-02,4.9246971434E-02
-4.0581E-02,5.2704951513E-02
-4.0576E-02,4.9314892117E-02
-4.0571E-02,5.2930419190E-02
-4.0566E-02,4.8523819290E-02
-4.0561E-02,4.8048140856E-02
-4.0556E-02,5.0645825659E-02
-4.0551E-02,5.6355030205E-02
-4.0545E-02,6.1376602205E-02
-4.0540E-02,4.7378141749E-02
-4.0535E-02,5.2471005671E-02
-4.0530E-02,4.9132149049E-02
-4.0525E-02,5.1713449727E-02
-4.0520E-02,5.1884472138E-02
-4.0515E-02,5.6999542367E-02
-4.0510E-02,4.5856897734E-02
-4.0505E-02,4.8874494865E-02
-4.0499E-02,4.8833019570E-02
-4.0494E-02,4.3197143040E-02
-4.0489E-02,4.6628453617E-02
-4.0484E-02,4.4441192084E-02
-4.0479E-02,4.0485942386E-02
-4.0474E-02,3.5928523665E-02
-4.0469E-02,3.5091216707E-02
-4.0464E-02,3.2599356373E-02
-4.0458E-02,3.3507602394E-02
-4.0453E-02,3.5245263716E-02
-4.0448E-02,3.4801333100E-02
-4.0443E-02,3.4097578691E-02
-4.0438E-02,3.3352992717E-02
-4.0433E-02,2.9888918659E-02
-4.0428E-02,3.0823223830E-02
-4.0423E-02,3.1101558441E-02
-4.0418E-02,2.8673398781E-02
-4.0412E-02,2.8330071267E-02
-4.0407E-02,2.5546315073E-02
-4.0402E-02,2.5926554551E-02
-4.0397E-02,2.9963810702E-02
-4.0392E-02,2.5131090053E-02
-4.0387E-02,2.3183219842E-02
-4.0382E-02,2.2203839257E-02
-4.0377E-02,2.3152897768E-02
-4.0371E-02,2.1609805075E-02
-4.0366E-02,2.0578873625E-02
-4.0361E-02,2.0564129821E-02
-4.0356E-02,2.0806115136E-02
-4.0351E-02,2.2095277743E-02
-4.0346E-02,1.8969262150E-02
-4.0341E-02,1.8383944551E-02
-4.0336E-02,1.7688353594E-02
-4.0330E-02,2.0274761198E-02
-4.0325E-02,1.7202117986E-02
-4.0320E-02,1.7818587356E-02
-4.0315E-02,1.9310129185E-02
-4.0310E-02,1.9499695793E-02
-4.0305E-02,1.6248248188E-02
-4.0300E-02,1.7238181180E-02
-4.0295E-02,1.6945164753E-02
-4.0290E-02,1.7410462441E-02
-4.0284E-02,1.5741780380E-02
-4.0279E-02,1.6374943818E-02
-4.0274E-02,1.7716124589E-02
-4.0269E-02,1.5625579936E-02
-4.0264E-02,1.5885494328E-02
-4.0259E-02,1.5654767137E-02
-4.0254E-02,1.5444882498E-02
-4.0249E-02,1.4329903733E-02
-4.0243E-02,1.5542209729E-02
-4.0238E-02,1.5234592548E-02
-4.0233E-02,1.6534545980E-02
-4.0228E-02,1.4765818717E-02
-4.0223E-02,1.5019500848E-02
-4.0218E-02,1.5692833047E-02
-4.0213E-02,1.5444477187E-02
-4.0208E-02,1.4778950812E-02
-4.0202E-02,1.4778831602E-02
-4.0197E-02,1.3495214611E-02
-4.0192E-02,1.4666593675E-02
-4.0187E-02,1.4590471392E-02
-4.0182E-02,1.5255725970E-02
-4.0177E-02,1.3704107429E-02
-4.0172E-02,1.2937348527E-02
-4.0167E-02,1.4253609790E-02
-4.0162E-02,1.3498590618E-02
-4.0156E-02,1.4631822710E-02
-4.0151E-02,1.3846715115E-02
-4.0146E-02,1.4408105025E-02
-4.0141E-02,1.3704555656E-02
-4.0136E-02,1.4236543788E-02
-4.0131E-02,1.4475043424E-02
-4.0126E-02,1.4120176451E-02
-4.0121E-02,1.3719766761E-02
-4.0115E-02,1.3133338132E-02
-4.0110E-02,1.3273075258E-02
-4.0105E-02,1.3477953107E-02
-4.0100E-02,1.3668144371E-02
-4.0095E-02,1.4097865240E-02
-4.0090E-02,1.3432181509E-02
-4.0085E-02,1.4056838172E-02
-4.0080E-02,1.3986261506E-02
-4.0074E-02,1.3571227221E-02
-4.0069E-02,1.3622196344E-02
-4.0064E-02,1.3654168275E-02
-4.0059E-02,1.4290149820E-02
-4.0054E-02,1.3449142606E-02
-4.0049E-02,1.3298085366E-02
-4.0044E-02,1.3974216600E-02
-4.0039E-02,1.3855651043E-02
-4.0034E-02,1.3332346115E-02
-4.0028E-02,1.3128226438E-02
-4.0023E-02,1.4033811706E-02
-4.0018E-02,1.3632887033E-02
-4.0013E-02,1.3122304120E-02
-4.0008E-02,1.2712963271E-02
-4.0003E-02,1.3800838613E-02
-3.9998E-02,1.3444603117E-02
-3.9993E-02,1.3854997776E-02
-3.9987E-02,1.3690517570E-02
-3.9982E-02,1.3686726715E-02
-3.9977E-02,1.3597481874E-02
-3.9972E-02,1.2232878862E-02
-3.9967E-02,1.3843691967E-02
-3.9962E-02,1.3733184958E-02
-3.9957E-02,1.3856995724E-02
-3.9952E-02,1.3725841666E-02
-3.9946E-02,1.4748423698E-02
-3.9941E-02,1.4454157957E-02
-3.9936E-02,1.5370352852E-02
-3.9931E-02,1.4401505599E-02
-3.9926E-02,1.4899075626E-02
-3.9921E-02,1.4295232904E-02
-3.9916E-02,1.5213282696E-02
-3.9911E-02,1.5153596990E-02
-3.9906E-02,1.3170192875E-02
-3.9900E-02,1.5022471543E-02
-3.9895E-02,1.5391829597E-02
-3.9890E-02,1.4409325728E-02
-3.9885E-02,1.4531467564E-02
-3.9880E-02,1.4179971829E-02
-3.9875E-02,1.5782240012E-02
-3.9870E-02,1.5360153306E-02
-3.9865E-02,1.5678017717E-02
-3.9859E-02,1.5831134893E-02
-3.9854E-02,1.4596565371E-02
-3.9849E-02,1.6302073565E-02
-3.9844E-02,1.5260294070E-02
-3.9839E-02,1.5342143167E-02
-3.9834E-02,1.5572932346E-02
-3.9829E-02,1.6020930383E-02
-3.9824E-02,1.4926717875E-02
-3.9818E-02,1.3976448197E-02
-3.9813E-02,1.4439890990E-02
-3.9808E-02,1.5536325558E-02
-3.9803E-02,1.4886038898E-02
-3.9798E-02,1.6366847123E-02
-3.9793E-02,1.6377342309E-02
-3.9788E-02,1.5767181495E-02
-3.9783E-02,1.7045753549E-02
-3.9778E-02,1.4416468749E-02
-3.9772E-02,1.6204231351E-02
-3.9767E-02,1.5163028829E-02
-3.9762E-02,1.3957293649E-02
-3.9757E-02,1.4427092681E-02
-3.9752E-02,1.4591668254E-02
-3.9747E-02,1.4304106843E-02
-3.9742E-02,1.4593914157E-02
-3.9737E-02,1.5154026144E-02
-3.9731E-02,1.5449989424E-02
-3.9726E-02,1.3870504520E-02
-3.9721E-02,1.4481623777E-02
-3.9716E-02,1.4704425934E-02
-3.9711E-02,1.4229224338E-02
-3.9706E-02,1.4892652630E-02
-3.9701E-02,1.4619124537E-02
-3.9696E-02,1.4871442913E-02
-3.9690E-02,1.4497092374E-02
-3.9685E-02,1.5063574905E-02
-3.9680E-02,1.3775251531E-02
-3.9675E-02,1.3102634588E-02
-3.9670E-02,1.4650033120E-02
-3.9665E-02,1.4314649713E-02
-3.9660E-02,1.2997654121E-02
-3.9655E-02,1.4261215342E-02
-3.9650E-02,1.3353131447E-02
-3.9644E-02,1.3671620514E-02
-3.9639E-02,1.4538047916E-02
-3.9634E-02,1.5339887727E-02
-3.9629E-02,1.5382059204E-02
-3.9624E-02,1.3251860773E-02
-3.9619E-02,1.4360750328E-02
-3.9614E-02,1.4326089036E-02
-3.9609E-02,1.4089534895E-02
-3.9603E-02,1.4059689658E-02
-3.9598E-02,1.4001358170E-02
-3.9593E-02,1.4469845899E-02
-3.9588E-02,1.3976052423E-02
-3.9583E-02,1.4690058831E-02
-3.9578E-02,1.3816731595E-02
-3.9573E-02,1.3643181947E-02
-3.9568E-02,1.4909394382E-02
-3.9562E-02,1.5213964573E-02
-3.9557E-02,1.4456427702E-02
-3.9552E-02,1.3945978304E-02
-3.9547E-02,1.4298403871E-02
-3.9542E-02,1.3102148214E-02
-3.9537E-02,1.4220774784E-02
