[s],CH2[V]
-2.6672E-02,1.6864579275E-02
-2.6667E-02,1.7887495092E-02
-2.6662E-02,1.8566582716E-02
-2.6657E-02,1.7199943609E-02
-2.6652E-02,1.6312406626E-02
-2.6647E-02,1.9186056159E-02
-2.6642E-02,1.7503521979E-02
-2.6636E-02,1.7475545943E-02
-2.6631E-02,1.8326242488E-02
-2.6626E-02,1.6162722677E-02
-2.6621E-02,1.8200662657E-02
-2.6616E-02,1.9587119115E-02
-2.6611E-02,1.7838466696E-02
-2.6606E-02,1.6435349548E-02
-2.6601E-02,1.6913388325E-02
-2.6596E-02,1.9003265407E-02
-2.6590E-02,1.8503664054E-02
-2.6585E-02,1.9497211471E-02
-2.6580E-02,1.8364880602E-02
-2.6575E-02,1.9643042576E-02
-2.6570E-02,1.9509060874E-02
-2.6565E-02,1.8426921883E-02
-2.6560E-02,2.0093238832E-02
-2.6555E-02,2.0506456368E-02
-2.6549E-02,2.1148651101E-02
-2.6544E-02,1.8488529243E-02
-2.6539E-02,1.8718994173E-02
-2.6534E-02,2.1020691853E-02
-2.6529E-02,2.3654649657E-02
-2.6524E-02,2.1005428296E-02
-2.6519E-02,2.1704023327E-02
-2.6514E-02,2.3571103020E-02
-2.6508E-02,2.3613384170E-02
-2.6503E-02,2.5797846668E-02
-2.6498E-02,2.8354490097E-02
-2.6493E-02,3.7254140472E-02
-2.6488E-02,6.4681355435E-02
-2.6483E-02,6.1149856605E-02
-2.6478E-02,6.7418138402E-02
-2.6473E-02,7.7378713283E-02
-2.6468E-02,9.6477304660E-02
-2.6462E-02,1.0767869563E-01
-2.6457E-02,1.4629081253E-01
-2.6452E-02,1.6474890672E-01
-2.6447E-02,1.8488325037E-01
-2.6442E-02,2.4106290133E-01
-2.6437E-02,2.4891540779E-01
-2.6432E-02,2.9321947250E-01
-2.6427E-02,3.6006639961E-01
-2.6421E-02,3.5281182785E-01
-2.6416E-02,3.8463046499E-01
-2.6411E-02,4.7325062979E-01
-2.6406E-02,6.2067181008E-01
-2.6401E-02,6.9822135173E-01
-2.6396E-02,7.2259099153E-01
-2.6391E-02,7.9701947192E-01
-2.6386E-02,8.1692626412E-01
-2.6380E-02,9.2224431692E-01
-2.6375E-02,9.5507049187E-01
-2.6370E-02,9.7771052891E-01
-2.6365E-02,9.8097401665E-01
-2.6360E-02,1.0159554955E+00
-2.6355E-02,1.0414170113E+00
-2.6350E-02,1.0827606517E+00
-2.6345E-02,1.1097582316E+00
-2.6340E-02,1.2142651701E+00
-2.6334E-02,1.2167878246E+00
-2.6329E-02,1.2785132203E+00
-2.6324E-02,1.3247100662E+00
-2.6319E-02,1.3606508747E+00
-2.6314E-02,1.4362095545E+00
-2.6309E-02,1.4804211796E+00
-2.6304E-02,1.4731319560E+00
-2.6299E-02,1.4814796817E+00
-2.6293E-02,1.4931308446E+00
-2.6288E-02,1.4753305472E+00
-2.6283E-02,1.5075428230E+00
-2.6278E-02,1.4699939385E+00
-2.6273E-02,1.4698201075E+00
-2.6268E-02,1.4362413214E+00
-2.6263E-02,1.3911411818E+00
-2.6258E-02,1.3398684140E+00
-2.6252E-02,1.3341357395E+00
-2.6247E-02,1.2999590807E+00
-2.6242E-02,1.2562081757E+00
-2.6237E-02,1.2124991322E+00
-2.6232E-02,1.1405250709E+00
-2.6227E-02,1.0698161777E+00
-2.6222E-02,9.4568688517E-01
-2.6217E-02,8.5392227503E-01
-2.6212E-02,7.8285931599E-01
-2.6206E-02,6.6744130404E-01
-2.6201E-02,6.3094085568E-01
-2.6196E-02,5.2897493465E-01
-2.6191E-02,4.9536071001E-01
-2.6186E-02,4.6738259556E-01
-2.6181E-02,4.4150915921E-01
-2.6176E-02,4.1946309437E-01
-2.6171E-02,3.9796573557E-01
-2.6165E-02,3.7453750581E-01
-2.6160E-02,3.7285542940E-01
-2.6155E-02,3.2402401054E-01
-2.6150E-02,3.0061315673E-01
-2.6145E-02,2.8390694792E-01
-2.6140E-02,2.7268555840E-01
-2.6135E-02,2.6799506396E-01
-2.6130E-02,2.2912195978E-01
-2.6124E-02,2.1776890599E-01
-2.6119E-02,2.0199717878E-01
-2.6114E-02,1.8052547859E-01
-2.6109E-02,1.5804974534E-01
-2.6104E-02,1.6613527735E-01
-2.6099E-02,1.5702184657E-01
-2.6094E-02,1.1823498793E-01
-2.6089E-02,7.7155868210E-02
-2.6084E-02,8.3697964202E-02
-2.6078E-02,6.1269523656E-02
-2.6073E-02,4.2268578989E-02
-2.6068E-02,3.6916906936E-02
-2.6063E-02,3.0230973019E-02
-2.6058E-02,2.9400193962E-02
-2.6053E-02,2.4875705614E-02
-2.6048E-02,2.3761866489E-02
-2.6043E-02,2.4363878156E-02
-2.6037E-02,2.2559106773E-02
-2.6032E-02,2.1123855569E-02
-2.6027E-02,2.2797525347E-02
-2.6022E-02,2.2715328160E-02
-2.6017E-02,2.1268837904E-02
-2.6012E-02,2.0435274118E-02
-2.6007E-02,1.8401392023E-02
-2.6002E-02,1.9839408882E-02
-2.5996E-02,1.9385359782E-02
-2.5991E-02,1.9405129450E-02
-2.5986E-02,1.9393818873E-02
-2.5981E-02,2.0195715904E-02
-2.5976E-02,1.9434202211E-02
-2.5971E-02,1.9151604675E-02
-2.5966E-02,1.9666107189E-02
-2.5961E-02,1.8808625252E-02
-2.5956E-02,2.0274436948E-02
-2.5950E-02,1.8686969790E-02
-2.5945E-02,1.8979032543E-02
-2.5940E-02,1.8224862142E-02
-2.5935E-02,1.7906315854E-02
-2.5930E-02,1.8529551543E-02
-2.5925E-02,1.8992951419E-02
-2.5920E-02,1.8514984168E-02
-2.5915E-02,1.9567263617E-02
-2.5909E-02,1.9036381747E-02
-2.5904E-02,1.8749716790E-02
-2.5899E-02,1.8243229909E-02
-2.5894E-02,1.8284810108E-02
-2.5889E-02,2.0069129946E-02
-2.5884E-02,2.0936911566E-02
-2.5879E-02,1.9341815013E-02
-2.5874E-02,1.9526036277E-02
-2.5869E-02,1.8461049118E-02
-2.5863E-02,1.9116294884E-02
-2.5858E-02,1.8363764803E-02
-2.5853E-02,2.0207460403E-02
-2.5848E-02,2.0857670769E-02
-2.5843E-02,1.9057839418E-02
-2.5838E-02,1.8218086286E-02
-2.5833E-02,2.0874674781E-02
-2.5828E-02,2.0248921393E-02
-2.5822E-02,1.9845126159E-02
-2.5817E-02,2.1420362445E-02
-2.5812E-02,2.0488751404E-02
-2.5807E-02,2.2619293158E-02
-2.5802E-02,2.0292509076E-02
-2.5797E-02,2.0162761688E-02
-2.5792E-02,2.1399691554E-02
-2.5787E-02,2.2317970228E-02
-2.5781E-02,2.1817849122E-02
-2.5776E-02,2.3734200398E-02
-2.5771E-02,2.3360851216E-02
-2.5766E-02,2.5337894324E-02
-2.5761E-02,2.6484215595E-02
-2.5756E-02,2.4711668867E-02
-2.5751E-02,2.5276897316E-02
-2.5746E-02,2.4944475067E-02
-2.5741E-02,2.5822618358E-02
-2.5735E-02,2.8570192149E-02
-2.5730E-02,2.8549630931E-02
-2.5725E-02,2.6578500604E-02
-2.5720E-02,2.6717779967E-02
-2.5715E-02,2.8499591641E-02
-2.5710E-02,2.5190556414E-02
-2.5705E-02,2.6469767430E-02
-2.5700E-02,2.8898461147E-02
-2.5694E-02,2.7203324161E-02
-2.5689E-02,3.0025379914E-02
-2.5684E-02,2.7409751730E-02
-2.5679E-02,2.8237903415E-02
-2.5674E-02,2.8493297391E-02
-2.5669E-02,3.1388514268E-02
-2.5664E-02,2.9639127520E-02
-2.5659E-02,2.9285934244E-02
-2.5653E-02,3.1851947523E-02
-2.5648E-02,3.1394236314E-02
-2.5643E-02,3.1838128783E-02
-2.5638E-02,2.8708732414E-02
-2.5633E-02,3.0311792147E-02
-2.5628E-02,3.0357210885E-02
-2.5623E-02,2.7930243319E-02
-2.5618E-02,2.9320743356E-02
-2.5613E-02,2.7599661661E-02
-2.5607E-02,2.9427159102E-02
-2.5602E-02,2.7878921336E-02
-2.5597E-02,2.9023230355E-02
-2.5592E-02,2.8899104877E-02
-2.5587E-02,2.7337892372E-02
-2.5582E-02,2.8128078283E-02
-2.5577E-02,2.6479809620E-02
-2.5572E-02,2.6602022981E-02
-2.5566E-02,2.5540259241E-02
-2.5561E-02,2.6231034143E-02
-2.5556E-02,2.9549401074E-02
-2.5551E-02,2.6124174939E-02
-2.5546E-02,2.5308235054E-02
-2.5541E-02,2.5800841206E-02
-2.5536E-02,2.5003598105E-02
-2.5531E-02,2.4941075218E-02
-2.5525E-02,2.6862471431E-02
-2.5520E-02,2.6355951171E-02
-2.5515E-02,2.4955580604E-02
-2.5510E-02,2.5738189573E-02
-2.5505E-02,2.4867589846E-02
-2.5500E-02,2.2758696498E-02
-2.5495E-02,2.4219119935E-02
-2.5490E-02,2.5006912123E-02
-2.5485E-02,2.4139149577E-02
-2.5479E-02,2.3807347216E-02
-2.5474E-02,2.2930376945E-02
-2.5469E-02,2.2186558678E-02
-2.5464E-02,2.2536256737E-02
-2.5459E-02,2.3896997368E-02
-2.5454E-02,2.2938521323E-02
-2.5449E-02,2.2889826714E-02
-2.5444E-02,2.4478676700E-02
-2.5438E-02,2.2909882484E-02
-2.5433E-02,2.2707670155E-02
-2.5428E-02,2.2747776928E-02
-2.5423E-02,2.2754013957E-02
-2.5418E-02,2.2739737453E-02
-2.5413E-02,2.1401184054E-02
-2.5408E-02,2.5314758186E-02
-2.5403E-02,2.5174606211E-02
-2.5397E-02,2.4605830093E-02
-2.5392E-02,2.1856162987E-02
-2.5387E-02,2.4772413151E-02
-2.5382E-02,2.2830679834E-02
-2.5377E-02,2.6047337401E-02
-2.5372E-02,2.4436681652E-02
-2.5367E-02,2.4663746733E-02
-2.5362E-02,2.4238002686E-02
-2.5357E-02,2.4112589748E-02
-2.5351E-02,2.5267575150E-02
-2.5346E-02,2.4240334420E-02
-2.5341E-02,2.3741443554E-02
-2.5336E-02,2.3800747790E-02
-2.5331E-02,2.4492810153E-02
-2.5326E-02,2.4232247262E-02
-2.5321E-02,2.4759362118E-02
-2.5316E-02,2.4885375871E-02
-2.5310E-02,2.6004770148E-02
-2.5305E-02,2.7404563742E-02
-2.5300E-02,2.6942313043E-02
-2.5295E-02,2.5308449630E-02
-2.5290E-02,2.6332681518E-02
-2.5285E-02,2.5435555340E-02
-2.5280E-02,2.7261193117E-02
-2.5275E-02,2.4253976731E-02
-2.5269E-02,2.6551659441E-02
-2.5264E-02,2.7179663501E-02
-2.5259E-02,2.5973451485E-02
-2.5254E-02,2.6625483369E-02
-2.5249E-02,2.6749208303E-02
-2.5244E-02,2.6934306947E-02
-2.5239E-02,2.5721834059E-02
-2.5234E-02,2.6423900464E-02
-2.5229E-02,2.4906232728E-02
-2.5223E-02,2.7675454926E-02
-2.5218E-02,2.6781032414E-02
-2.5213E-02,2.5893123499E-02
-2.5208E-02,2.7707994293E-02
-2.5203E-02,2.6783831449E-02
-2.5198E-02,2.8175280392E-02
-2.5193E-02,2.5691578742E-02
-2.5188E-02,2.5414779546E-02
-2.5182E-02,2.6461065152E-02
-2.5177E-02,2.6353810172E-02
-2.5172E-02,2.5397112730E-02
-2.5167E-02,2.8064725699E-02
-2.5162E-02,2.5973313202E-02
-2.5157E-02,2.6606633996E-02
-2.5152E-02,2.5396836164E-02
-2.5147E-02,2.4978526008E-02
-2.5141E-02,2.6795065732E-02
-2.5136E-02,2.6024153579E-02
-2.5131E-02,2.6370985846E-02
-2.5126E-02,2.7274000963E-02
-2.5121E-02,2.5710451956E-02
-2.5116E-02,2.5404222371E-02
-2.5111E-02,2.5110776791E-02
-2.5106E-02,2.7229287943E-02
-2.5101E-02,2.6579225397E-02
-2.5095E-02,2.5304930572E-02
-2.5090E-02,2.5736625547E-02
-2.5085E-02,2.4547365091E-02
-2.5080E-02,2.5194375879E-02
-2.5075E-02,2.5883081308E-02
-2.5070E-02,2.4092286022E-02
-2.5065E-02,2.4121220500E-02
-2.5060E-02,2.4908898248E-02
-2.5054E-02,2.4565060517E-02
-2.5049E-02,2.4529579065E-02
-2.5044E-02,2.4982817542E-02
-2.5039E-02,2.4883778467E-02
-2.5034E-02,2.3072312290E-02
-2.5029E-02,2.2904932915E-02
-2.5024E-02,2.5531518816E-02
-2.5019E-02,2.4949939621E-02
-2.5013E-02,2.4622929473E-02
-2.5008E-02,2.2131636576E-02
-2.5003E-02,2.5456192852E-02
-2.4998E-02,2.5541189074E-02
-2.4993E-02,2.3365643430E-02
-2.4988E-02,2.2449262568E-02
-2.4983E-02,2.5429571034E-02
-2.4978E-02,2.2403982113E-02
-2.4973E-02,2.5293081169E-02
-2.4967E-02,2.2413533161E-02
-2.4962E-02,2.2502749391E-02
-2.4957E-02,2.2193687394E-02
-2.4952E-02,2.5312068824E-02
-2.4947E-02,2.3904726899E-02
-2.4942E-02,2.1714294399E-02
-2.4937E-02,2.2569506592E-02
-2.4932E-02,2.2353933286E-02
-2.4926E-02,2.1482980699E-02
-2.4921E-02,2.3354533124E-02
-2.4916E-02,2.3367593694E-02
-2.4911E-02,2.1808212244E-02
-2.4906E-02,2.2907975136E-02
-2.4901E-02,2.3387892651E-02
-2.4896E-02,2.2828853548E-02
-2.4891E-02,2.2569015449E-02
-2.4885E-02,2.2666509572E-02
-2.4880E-02,2.1460216493E-02
-2.4875E-02,2.2604039138E-02
-2.4870E-02,2.3043849881E-02
-2.4865E-02,2.2686784688E-02
-2.4860E-02,2.2948239264E-02
-2.4855E-02,2.2692740384E-02
-2.4850E-02,2.1764986956E-02
-2.4845E-02,2.2064693409E-02
-2.4839E-02,2.2510784097E-02
-2.4834E-02,2.1300275777E-02
-2.4829E-02,2.3216755799E-02
-2.4824E-02,2.2651722853E-02
-2.4819E-02,2.2804263056E-02
-2.4814E-02,2.2798235834E-02
-2.4809E-02,2.2412536571E-02
-2.4804E-02,2.3172910623E-02
-2.4798E-02,2.2669580404E-02
-2.4793E-02,2.1761177027E-02
-2.4788E-02,2.2108500437E-02
-2.4783E-02,2.2831705034E-02
-2.4778E-02,2.2603199904E-02
-2.4773E-02,2.2568886703E-02
-2.4768E-02,2.3502777025E-02
-2.4763E-02,2.4517491243E-02
-2.4757E-02,2.3493688509E-02
-2.4752E-02,2.1106760958E-02
-2.4747E-02,2.4172027498E-02
-2.4742E-02,2.3678558271E-02
-2.4737E-02,2.3994295988E-02
-2.4732E-02,2.2893622337E-02
-2.4727E-02,2.3509924814E-02
-2.4722E-02,2.2967403349E-02
-2.4717E-02,2.3582647247E-02
-2.4711E-02,2.3213150910E-02
-2.4706E-02,2.2420981357E-02
-2.4701E-02,2.3115098887E-02
-2.4696E-02,2.3915250694E-02
-2.4691E-02,2.2692740384E-02
-2.4686E-02,2.4034240636E-02
-2.4681E-02,2.3917119896E-02
-2.4676E-02,2.4696762937E-02
-2.4670E-02,2.2706335011E-02
-2.4665E-02,2.5109599003E-02
-2.4660E-02,2.2940924583E-02
-2.4655E-02,2.3461954997E-02
-2.4650E-02,2.4347923185E-02
-2.4645E-02,2.1719601596E-02
-2.4640E-02,2.4140212924E-02
-2.4635E-02,2.3611972732E-02
-2.4629E-02,2.5532234072E-02
-2.4624E-02,2.4859092608E-02
-2.4619E-02,2.3811414637E-02
-2.4614E-02,2.3077834064E-02
-2.4609E-02,2.4210527330E-02
-2.4604E-02,2.3413708614E-02
-2.4599E-02,2.6433580259E-02
-2.4594E-02,2.5867565028E-02
-2.4589E-02,2.5380614164E-02
-2.4583E-02,2.4889591112E-02
-2.4578E-02,2.4631326576E-02
-2.4573E-02,2.4513466738E-02
-2.4568E-02,2.4193156152E-02
-2.4563E-02,2.4878991022E-02
-2.4558E-02,2.5071390042E-02
-2.4553E-02,2.6905348627E-02
-2.4548E-02,2.6463210919E-02
-2.4542E-02,2.5667984840E-02
-2.4537E-02,2.6969678727E-02
-2.4532E-02,2.6221406801E-02
-2.4527E-02,2.6809404225E-02
-2.4522E-02,2.5396006467E-02
-2.4517E-02,2.6116173611E-02
-2.4512E-02,2.8156035245E-02
-2.4507E-02,2.4850638285E-02
-2.4501E-02,2.6921913950E-02
-2.4496E-02,2.7633278680E-02
-2.4491E-02,2.6717331740E-02
-2.4486E-02,2.8517511181E-02
-2.4481E-02,3.0436895141E-02
-2.4476E-02,2.9844715856E-02
-2.4471E-02,2.6510627605E-02
-2.4466E-02,2.6723306509E-02
-2.4461E-02,2.9623077181E-02
-2.4455E-02,2.6793635220E-02
-2.4450E-02,2.8096769156E-02
-2.4445E-02,2.7386358100E-02
-2.4440E-02,2.7870829410E-02
-2.4435E-02,2.5801060551E-02
-2.4430E-02,2.9083221236E-02
-2.4425E-02,2.6195237979E-02
-2.4420E-02,2.7287552674E-02
-2.4414E-02,2.7942745989E-02
-2.4409E-02,2.8463633352E-02
-2.4404E-02,2.8957422060E-02
-2.4399E-02,2.8885205074E-02
-2.4394E-02,2.8708422470E-02
-2.4389E-02,2.8353612717E-02
-2.4384E-02,2.8147294820E-02
-2.4379E-02,2.9182246007E-02
-2.4373E-02,3.0242235912E-02
-2.4368E-02,2.9758370185E-02
-2.4363E-02,3.1947772716E-02
-2.4358E-02,2.9963629504E-02
-2.4353E-02,2.9949610492E-02
-2.4348E-02,2.9454939635E-02
-2.4343E-02,2.9322712694E-02
-2.4338E-02,2.9102142134E-02
-2.4333E-02,3.0434263000E-02
-2.4327E-02,3.0551092869E-02
-2.4322E-02,3.0168726698E-02
-2.4317E-02,3.0221770062E-02
-2.4312E-02,3.0844652891E-02
-2.4307E-02,3.3059318254E-02
-2.4302E-02,3.1020596262E-02
-2.4297E-02,3.2830374435E-02
-2.4292E-02,3.1427095162E-02
-2.4286E-02,3.1876895643E-02
-2.4281E-02,3.2197687834E-02
-2.4276E-02,3.3169768043E-02
-2.4271E-02,3.1833770491E-02
-2.4266E-02,3.2358062472E-02
-2.4261E-02,3.4349720638E-02
-2.4256E-02,2.9881251118E-02
-2.4251E-02,3.0870421170E-02
-2.4245E-02,3.1868775106E-02
-2.4240E-02,3.1973731731E-02
-2.4235E-02,3.2016957018E-02
-2.4230E-02,3.1603358013E-02
-2.4225E-02,3.4333303135E-02
-2.4220E-02,3.2776482300E-02
-2.4215E-02,3.0388610611E-02
-2.4210E-02,3.1803477027E-02
-2.4205E-02,3.4343302410E-02
-2.4199E-02,3.3366911593E-02
-2.4194E-02,3.3965752293E-02
-2.4189E-02,3.3617122350E-02
-2.4184E-02,3.4078948664E-02
-2.4179E-02,3.5018775608E-02
-2.4174E-02,3.4000494648E-02
-2.4169E-02,3.3376109782E-02
-2.4164E-02,3.4404080073E-02
-2.4158E-02,3.5891049034E-02
-2.4153E-02,3.6684186566E-02
-2.4148E-02,3.7871973596E-02
-2.4143E-02,3.6143944383E-02
-2.4138E-02,3.7720277394E-02
-2.4133E-02,3.6306402799E-02
-2.4128E-02,3.7443153949E-02
-2.4123E-02,3.9707634489E-02
-2.4117E-02,3.7174971200E-02
-2.4112E-02,3.9957068001E-02
-2.4107E-02,3.7310111616E-02
-2.4102E-02,3.9403488683E-02
-2.4097E-02,3.9823615589E-02
-2.4092E-02,3.8729012074E-02
-2.4087E-02,3.9154918246E-02
-2.4082E-02,4.1396620276E-02
-2.4077E-02,4.0940067781E-02
-2.4071E-02,4.2935326067E-02
-2.4066E-02,4.6058957475E-02
-2.4061E-02,4.6267740620E-02
-2.4056E-02,4.5045320909E-02
-2.4051E-02,4.4899508877E-02
-2.4046E-02,4.6612865811E-02
-2.4041E-02,4.2802145452E-02
-2.4036E-02,4.9128129312E-02
-2.4030E-02,5.2925998909E-02
-2.4025E-02,4.8677651722E-02
-2.4020E-02,5.3052947263E-02
-2.4015E-02,4.6836144805E-02
-2.4010E-02,5.1006214406E-02
-2.4005E-02,5.6074478301E-02
-2.4000E-02,5.9612524105E-02
-2.3995E-02,6.5306956236E-02
-2.3990E-02,6.8101488949E-02
-2.3984E-02,6.1261140859E-02
-2.3979E-02,6.4473020517E-02
-2.3974E-02,6.8957807404E-02
-2.3969E-02,7.5025002207E-02
-2.3964E-02,9.3711339260E-02
-2.3959E-02,8.4258748529E-02
-2.3954E-02,1.0126520262E-01
-2.3949E-02,1.2622892906E-01
-2.3943E-02,1.5831472851E-01
-2.3938E-02,1.7926136901E-01
-2.3933E-02,2.2083975153E-01
-2.3928E-02,2.3284518053E-01
-2.3923E-02,2.3266562750E-01
-2.3918E-02,3.2308449831E-01
-2.3913E-02,3.5296025295E-01
-2.3908E-02,4.1877619615E-01
-2.3902E-02,4.6571499115E-01
-2.3897E-02,5.7054204950E-01
-2.3892E-02,6.2004580397E-01
-2.3887E-02,6.8738266216E-01
-2.3882E-02,8.2378574292E-01
-2.3877E-02,9.3470262677E-01
-2.3872E-02,1.0740849050E+00
-2.3867E-02,1.1464108625E+00
-2.3862E-02,1.3126365544E+00
-2.3856E-02,1.5463963244E+00
-2.3851E-02,1.7027247463E+00
-2.3846E-02,1.7704916544E+00
-2.3841E-02,1.7959215511E+00
-2.3836E-02,1.9098116433E+00
-2.3831E-02,2.0264077816E+00
-2.3826E-02,2.0257458553E+00
-2.3821E-02,2.1014534561E+00
-2.3815E-02,2.1640845516E+00
-2.3810E-02,2.2147072044E+00
-2.3805E-02,2.2414100274E+00
-2.3800E-02,2.2372417269E+00
-2.3795E-02,2.3221865454E+00
-2.3790E-02,2.3672695761E+00
-2.3785E-02,2.3755828264E+00
-2.3780E-02,2.3943371414E+00
-2.3774E-02,2.4121339864E+00
-2.3769E-02,2.4228223054E+00
-2.3764E-02,2.5242695945E+00
-2.3759E-02,2.5360080138E+00
-2.3754E-02,2.5361248293E+00
-2.3749E-02,2.5347285977E+00
-2.3744E-02,2.5456133879E+00
-2.3739E-02,2.5761400443E+00
-2.3734E-02,2.5819272070E+00
-2.3728E-02,2.5835122852E+00
-2.3723E-02,2.5978345753E+00
-2.3718E-02,2.6893551306E+00
-2.3713E-02,2.7124377250E+00
-2.3708E-02,2.7545416774E+00
-2.3703E-02,2.7353441280E+00
-2.3698E-02,2.7557258214E+00
-2.3693E-02,2.7394306891E+00
-2.3687E-02,2.7610041511E+00
-2.3682E-02,2.7598983419E+00
-2.3677E-02,2.7592498339E+00
-2.3672E-02,2.7560650004E+00
-2.3667E-02,2.7511796846E+00
-2.3662E-02,2.7517958202E+00
-2.3657E-02,2.7453037730E+00
-2.3652E-02,2.6705827292E+00
-2.3646E-02,2.6132835028E+00
-2.3641E-02,2.5599255738E+00
-2.3636E-02,2.5075213906E+00
-2.3631E-02,2.4773144154E+00
-2.3626E-02,2.4520217333E+00
-2.3621E-02,2.3910457062E+00
-2.3616E-02,2.3325900591E+00
-2.3611E-02,2.2856298541E+00
-2.3606E-02,2.1659249045E+00
-2.3600E-02,2.0128807509E+00
-2.3595E-02,1.8809778112E+00
-2.3590E-02,1.7120320066E+00
-2.3585E-02,1.5969974146E+00
-2.3580E-02,1.4538811439E+00
-2.3575E-02,1.3265717577E+00
-2.3570E-02,1.1763148603E+00
-2.3565E-02,1.1028702332E+00
-2.3559E-02,1.0536373222E+00
-2.3554E-02,9.5042929287E-01
-2.3549E-02,8.1276884024E-01
-2.3544E-02,7.9466115937E-01
-2.3539E-02,6.6376700679E-01
-2.3534E-02,5.9467077688E-01
-2.3529E-02,5.6717848795E-01
-2.3524E-02,5.7193862922E-01
-2.3518E-02,4.8055827352E-01
-2.3513E-02,4.6724273445E-01
-2.3508E-02,4.2772847028E-01
-2.3503E-02,4.0910022629E-01
-2.3498E-02,3.5131591820E-01
-2.3493E-02,2.9806537770E-01
-2.3488E-02,2.6088563667E-01
-2.3483E-02,2.1852913699E-01
-2.3478E-02,1.6765275912E-01
-2.3472E-02,1.6401849234E-01
-2.3467E-02,1.3338665995E-01
-2.3462E-02,1.2123246730E-01
-2.3457E-02,1.1824020929E-01
-2.3452E-02,1.0664803121E-01
-2.3447E-02,9.7176781840E-02
-2.3442E-02,1.0703473183E-01
-2.3437E-02,8.3962642197E-02
-2.3431E-02,8.0955573631E-02
-2.3426E-02,7.2728220719E-02
-2.3421E-02,6.9314014290E-02
-2.3416E-02,6.3862897850E-02
-2.3411E-02,5.7805301779E-02
-2.3406E-02,6.0421964699E-02
-2.3401E-02,5.6442329550E-02
-2.3396E-02,5.9724380563E-02
-2.3390E-02,5.7555977939E-02
-2.3385E-02,5.4055149275E-02
-2.3380E-02,5.2455193752E-02
-2.3375E-02,5.1615426314E-02
-2.3370E-02,5.0882999687E-02
-2.3365E-02,5.1173555635E-02
-2.3360E-02,4.8411028231E-02
-2.3355E-02,4.8477160775E-02
-2.3350E-02,4.6660539989E-02
-2.3344E-02,4.6824672103E-02
-2.3339E-02,4.7082102174E-02
-2.3334E-02,4.9155824013E-02
-2.3329E-02,5.0357415478E-02
-2.3324E-02,5.1791045436E-02
-2.3319E-02,5.0146844194E-02
-2.3314E-02,4.9000761341E-02
-2.3309E-02,4.9979502965E-02
-2.3303E-02,4.7921254491E-02
-2.3298E-02,5.0131599710E-02
-2.3293E-02,5.0396420757E-02
-2.3288E-02,4.8893830611E-02
-2.3283E-02,5.3072216252E-02
-2.3278E-02,5.2426521534E-02
-2.3273E-02,5.1774327525E-02
-2.3268E-02,5.0101239489E-02
-2.3262E-02,5.5370895553E-02
-2.3257E-02,5.2599766006E-02
-2.3252E-02,5.6360075142E-02
-2.3247E-02,5.6733653205E-02
-2.3242E-02,6.1973049183E-02
-2.3237E-02,5.6882168903E-02
