[s],CH2[V]
-3.8540E-02,1.8183170814E-02
-3.8535E-02,1.9355045788E-02
-3.8530E-02,1.7470280205E-02
-3.8525E-02,1.6884342718E-02
-3.8519E-02,1.7460514580E-02
-3.8514E-02,1.7528873953E-02
-3.8509E-02,1.9394108287E-02
-3.8504E-02,1.8222233313E-02
-3.8499E-02,1.7538639578E-02
-3.8494E-02,1.7948795819E-02
-3.8489E-02,1.8173405189E-02
-3.8484E-02,1.7450748955E-02
-3.8478E-02,1.8495670807E-02
-3.8473E-02,1.8690983302E-02
-3.8468E-02,1.8095280191E-02
-3.8463E-02,1.8319889561E-02
-3.8458E-02,1.8349186435E-02
-3.8453E-02,1.9862858276E-02
-3.8448E-02,1.6835514594E-02
-3.8443E-02,1.8485905182E-02
-3.8437E-02,1.9296452039E-02
-3.8432E-02,1.8212467688E-02
-3.8427E-02,1.7431217706E-02
-3.8422E-02,1.8427311433E-02
-3.8417E-02,1.7470280205E-02
-3.8412E-02,1.7392155206E-02
-3.8407E-02,1.6991764590E-02
-3.8402E-02,1.8866764549E-02
-3.8397E-02,1.7470280205E-02
-3.8391E-02,1.7069889589E-02
-3.8386E-02,1.7519108329E-02
-3.8381E-02,1.7743717699E-02
-3.8376E-02,1.7050358339E-02
-3.8371E-02,1.7528873953E-02
-3.8366E-02,1.7187077086E-02
-3.8361E-02,1.7177311461E-02
-3.8356E-02,1.8241764562E-02
-3.8350E-02,1.8632389554E-02
-3.8345E-02,1.8017155193E-02
-3.8340E-02,1.7939030194E-02
-3.8335E-02,1.6933170842E-02
-3.8330E-02,1.7431217706E-02
-3.8325E-02,1.6103092735E-02
-3.8320E-02,1.6796452095E-02
-3.8315E-02,1.7089420838E-02
-3.8309E-02,1.6776920845E-02
-3.8304E-02,1.7392155206E-02
-3.8299E-02,1.6405827104E-02
-3.8294E-02,1.7314030208E-02
-3.8289E-02,1.8114811440E-02
-3.8284E-02,1.6952702091E-02
-3.8279E-02,1.7440983330E-02
-3.8274E-02,1.7929264569E-02
-3.8269E-02,1.7245670835E-02
-3.8263E-02,1.6767155220E-02
-3.8258E-02,1.8427311433E-02
-3.8253E-02,1.6532780226E-02
-3.8248E-02,1.6972233341E-02
-3.8243E-02,1.7948795819E-02
-3.8238E-02,1.8095280191E-02
-3.8233E-02,1.9276920789E-02
-3.8228E-02,1.8690983302E-02
-3.8222E-02,1.8847233299E-02
-3.8217E-02,1.9374577037E-02
-3.8212E-02,1.8544498931E-02
-3.8207E-02,1.8827702049E-02
-3.8202E-02,1.8427311433E-02
-3.8197E-02,1.9706608280E-02
-3.8192E-02,1.9296452039E-02
-3.8187E-02,1.7948795819E-02
-3.8181E-02,1.7694889575E-02
-3.8176E-02,1.9247623915E-02
-3.8171E-02,1.8974186421E-02
-3.8166E-02,1.8329655186E-02
-3.8161E-02,1.9970280149E-02
-3.8156E-02,1.8476139557E-02
-3.8151E-02,1.8827702049E-02
-3.8146E-02,1.9921452025E-02
-3.8141E-02,1.9784733278E-02
-3.8135E-02,1.8593327055E-02
-3.8130E-02,1.8856998924E-02
-3.8125E-02,2.0077702021E-02
-3.8120E-02,1.9843327027E-02
-3.8115E-02,1.9257389540E-02
-3.8110E-02,1.8905827048E-02
-3.8105E-02,1.8593327055E-02
-3.8100E-02,1.7870670821E-02
-3.8094E-02,1.9677311405E-02
-3.8089E-02,2.0351139515E-02
-3.8084E-02,1.9237858290E-02
-3.8079E-02,1.9696842655E-02
-3.8074E-02,1.9716373905E-02
-3.8069E-02,1.9345280163E-02
-3.8064E-02,1.9374577037E-02
-3.8059E-02,1.9657780156E-02
-3.8053E-02,2.0751530131E-02
-3.8048E-02,2.0175358269E-02
-3.8043E-02,2.0351139515E-02
-3.8038E-02,1.8730045802E-02
-3.8033E-02,1.9550358283E-02
-3.8028E-02,1.9530827034E-02
-3.8023E-02,1.9638248906E-02
-3.8018E-02,2.0204655144E-02
-3.8013E-02,2.0448795763E-02
-3.8007E-02,2.0233952018E-02
-3.8002E-02,2.1396061367E-02
-3.7997E-02,1.9980045774E-02
-3.7992E-02,1.9608952032E-02
-3.7987E-02,1.9315983288E-02
-3.7982E-02,2.0556217636E-02
-3.7977E-02,2.0526920761E-02
-3.7972E-02,2.0038639522E-02
-3.7966E-02,2.0614811384E-02
-3.7961E-02,2.0136295770E-02
-3.7956E-02,2.0614811384E-02
-3.7951E-02,2.0448795763E-02
-3.7946E-02,1.9628483281E-02
-3.7941E-02,1.9892155151E-02
-3.7936E-02,2.0370670765E-02
-3.7931E-02,2.1112858248E-02
-3.7925E-02,2.0575748885E-02
-3.7920E-02,2.0731998882E-02
-3.7915E-02,2.1112858248E-02
-3.7910E-02,1.9950748899E-02
-3.7905E-02,2.0771061381E-02
-3.7900E-02,1.9149967667E-02
-3.7895E-02,2.1161686372E-02
-3.7890E-02,1.8964420796E-02
-3.7885E-02,2.0751530131E-02
-3.7879E-02,2.0780827006E-02
-3.7874E-02,1.9794498903E-02
-3.7869E-02,2.1015202000E-02
-3.7864E-02,2.0956608252E-02
-3.7859E-02,2.1552311363E-02
-3.7854E-02,1.9335514538E-02
-3.7849E-02,2.0087467646E-02
-3.7844E-02,2.0917545753E-02
-3.7838E-02,2.1044498875E-02
-3.7833E-02,2.0712467632E-02
-3.7828E-02,2.0810123880E-02
-3.7823E-02,2.1815983233E-02
-3.7818E-02,1.9853092651E-02
-3.7813E-02,2.1200748871E-02
-3.7808E-02,2.2626530089E-02
-3.7803E-02,2.1542545739E-02
-3.7797E-02,2.0292545767E-02
-3.7792E-02,2.0634342634E-02
-3.7787E-02,2.0351139515E-02
-3.7782E-02,2.1151920747E-02
-3.7777E-02,1.9560123908E-02
-3.7772E-02,2.1776920733E-02
-3.7767E-02,2.2353092596E-02
-3.7762E-02,2.1542545739E-02
-3.7757E-02,2.0634342634E-02
-3.7751E-02,2.0917545753E-02
-3.7746E-02,2.1923405105E-02
-3.7741E-02,2.2108951976E-02
-3.7736E-02,2.2089420726E-02
-3.7731E-02,2.2646061339E-02
-3.7726E-02,2.2519108217E-02
-3.7721E-02,2.1044498875E-02
-3.7716E-02,2.2382389470E-02
-3.7710E-02,2.1396061367E-02
-3.7705E-02,2.1425358241E-02
-3.7700E-02,2.1415592617E-02
-3.7695E-02,2.1327701994E-02
-3.7690E-02,2.1962467604E-02
-3.7685E-02,2.2665592589E-02
-3.7680E-02,2.2372623845E-02
-3.7675E-02,2.1962467604E-02
-3.7669E-02,2.1942936355E-02
-3.7664E-02,2.2255436348E-02
-3.7659E-02,2.1649967611E-02
-3.7654E-02,2.1249576995E-02
-3.7649E-02,2.1952701980E-02
-3.7644E-02,2.2401920719E-02
-3.7639E-02,2.1630436362E-02
-3.7634E-02,2.1698795735E-02
-3.7629E-02,2.1044498875E-02
-3.7623E-02,2.1581608238E-02
-3.7618E-02,2.2196842599E-02
-3.7613E-02,2.1317936369E-02
-3.7608E-02,2.1542545739E-02
-3.7603E-02,2.2040592603E-02
-3.7598E-02,2.2792545711E-02
-3.7593E-02,2.0204655144E-02
-3.7588E-02,2.2646061339E-02
-3.7582E-02,2.2616764465E-02
-3.7577E-02,2.1610905112E-02
-3.7572E-02,2.1552311363E-02
-3.7567E-02,2.1190983247E-02
-3.7562E-02,2.1190983247E-02
-3.7557E-02,2.1405826992E-02
-3.7552E-02,2.1630436362E-02
-3.7547E-02,2.1112858248E-02
-3.7541E-02,2.0360905140E-02
-3.7536E-02,2.0907780128E-02
-3.7531E-02,2.1415592617E-02
-3.7526E-02,2.1200748871E-02
-3.7521E-02,2.1151920747E-02
-3.7516E-02,2.1083561374E-02
-3.7511E-02,2.0966373877E-02
-3.7506E-02,2.2216373849E-02
-3.7501E-02,2.2069889477E-02
-3.7495E-02,2.0878483254E-02
-3.7490E-02,2.0351139515E-02
-3.7485E-02,2.2792545711E-02
-3.7480E-02,2.1991764479E-02
-3.7475E-02,2.1874576981E-02
-3.7470E-02,2.1689030110E-02
-3.7465E-02,2.0927311377E-02
-3.7460E-02,2.1317936369E-02
-3.7454E-02,2.1034733250E-02
-3.7449E-02,2.2792545711E-02
-3.7444E-02,2.1425358241E-02
-3.7439E-02,2.1435123866E-02
-3.7434E-02,2.1483951990E-02
-3.7429E-02,2.1415592617E-02
-3.7424E-02,2.2392155095E-02
-3.7419E-02,2.1571842613E-02
-3.7413E-02,1.9765202028E-02
-3.7408E-02,2.0644108259E-02
-3.7403E-02,2.1835514482E-02
-3.7398E-02,2.2606998840E-02
-3.7393E-02,2.2089420726E-02
-3.7388E-02,2.2685123838E-02
-3.7383E-02,2.0497623887E-02
-3.7378E-02,2.2753483212E-02
-3.7373E-02,2.2655826964E-02
-3.7367E-02,2.0351139515E-02
-3.7362E-02,2.2470280093E-02
-3.7357E-02,2.2079655102E-02
-3.7352E-02,2.1728092610E-02
-3.7347E-02,2.0497623887E-02
-3.7342E-02,2.4003483184E-02
-3.7337E-02,2.2089420726E-02
-3.7332E-02,2.1552311363E-02
-3.7326E-02,2.2470280093E-02
-3.7321E-02,2.2089420726E-02
-3.7316E-02,2.3007389456E-02
-3.7311E-02,2.1610905112E-02
-3.7306E-02,2.1444889491E-02
-3.7301E-02,2.2460514468E-02
-3.7296E-02,2.1776920733E-02
-3.7291E-02,2.2138248850E-02
-3.7285E-02,2.2353092596E-02
-3.7280E-02,2.3095280079E-02
-3.7275E-02,2.2821842585E-02
-3.7270E-02,2.2665592589E-02
-3.7265E-02,2.2773014461E-02
-3.7260E-02,2.2909733208E-02
-3.7255E-02,2.2431217594E-02
-3.7250E-02,2.1698795735E-02
-3.7245E-02,2.3817936313E-02
-3.7239E-02,2.2870670709E-02
-3.7234E-02,2.2987858206E-02
-3.7229E-02,2.2724186337E-02
-3.7224E-02,2.2167545725E-02
-3.7219E-02,2.3280826950E-02
-3.7214E-02,2.2626530089E-02
-3.7209E-02,2.2909733208E-02
-3.7204E-02,2.2226139473E-02
-3.7198E-02,2.3564030069E-02
-3.7193E-02,2.3290592575E-02
-3.7188E-02,2.3261295700E-02
-3.7183E-02,2.2636295714E-02
-3.7178E-02,2.2909733208E-02
-3.7173E-02,2.2821842585E-02
-3.7168E-02,2.3564030069E-02
-3.7163E-02,2.1679264486E-02
-3.7157E-02,2.2987858206E-02
-3.7152E-02,2.3388248822E-02
-3.7147E-02,2.2792545711E-02
-3.7142E-02,2.2939030082E-02
-3.7137E-02,2.3280826950E-02
-3.7132E-02,2.4804264416E-02
-3.7127E-02,2.4276920678E-02
-3.7122E-02,2.3700748815E-02
-3.7117E-02,2.2509342592E-02
-3.7111E-02,2.3544498819E-02
-3.7106E-02,2.3036686330E-02
-3.7101E-02,2.3407780072E-02
-3.7096E-02,2.3144108203E-02
-3.7091E-02,2.2509342592E-02
-3.7086E-02,2.3290592575E-02
-3.7081E-02,2.4286686302E-02
-3.7076E-02,2.3417545697E-02
-3.7070E-02,2.4462467548E-02
-3.7065E-02,2.4140201931E-02
-3.7060E-02,2.4462467548E-02
-3.7055E-02,2.3427311322E-02
-3.7050E-02,2.4013248808E-02
-3.7045E-02,2.3778873814E-02
-3.7040E-02,2.3231998826E-02
-3.7035E-02,2.4560123796E-02
-3.7029E-02,2.4355045676E-02
-3.7024E-02,2.3769108189E-02
-3.7019E-02,2.3905826936E-02
-3.7014E-02,2.3417545697E-02
-3.7009E-02,2.3153873828E-02
-3.7004E-02,2.3827701938E-02
-3.6999E-02,2.3827701938E-02
-3.6994E-02,2.4140201931E-02
-3.6989E-02,2.3427311322E-02
-3.6983E-02,2.4364811301E-02
-3.6978E-02,2.4755436292E-02
-3.6973E-02,2.3485905070E-02
-3.6968E-02,2.4159733180E-02
-3.6963E-02,2.4179264430E-02
-3.6958E-02,2.2646061339E-02
-3.6953E-02,2.4013248808E-02
-3.6948E-02,2.3671451941E-02
-3.6942E-02,2.3964420685E-02
-3.6937E-02,2.4472233173E-02
-3.6932E-02,2.4276920678E-02
-3.6927E-02,2.4989811287E-02
-3.6922E-02,2.4540592547E-02
-3.6917E-02,2.4472233173E-02
-3.6912E-02,2.4511295672E-02
-3.6907E-02,2.4110905056E-02
-3.6901E-02,2.3690983191E-02
-3.6896E-02,2.4931217538E-02
-3.6891E-02,2.3983951934E-02
-3.6886E-02,2.5331608154E-02
-3.6881E-02,2.3944889435E-02
-3.6876E-02,2.4501530048E-02
-3.6871E-02,2.3837467562E-02
-3.6866E-02,2.3993717559E-02
-3.6861E-02,2.3905826936E-02
-3.6855E-02,2.3534733194E-02
-3.6850E-02,2.4130436306E-02
-3.6845E-02,2.4384342550E-02
-3.6840E-02,2.5663639397E-02
-3.6835E-02,2.3964420685E-02
-3.6830E-02,2.4716373793E-02
-3.6825E-02,2.4608951920E-02
-3.6820E-02,2.4726139418E-02
-3.6814E-02,2.5624576897E-02
-3.6809E-02,2.4413639425E-02
-3.6804E-02,2.4511295672E-02
-3.6799E-02,2.4735905042E-02
-3.6794E-02,2.4325748801E-02
-3.6789E-02,2.4521061297E-02
-3.6784E-02,2.4140201931E-02
-3.6779E-02,2.3847233187E-02
-3.6773E-02,2.4882389414E-02
-3.6768E-02,2.4491764423E-02
-3.6763E-02,2.4491764423E-02
-3.6758E-02,2.4735905042E-02
-3.6753E-02,2.4774967541E-02
-3.6748E-02,2.4267155053E-02
-3.6743E-02,2.4364811301E-02
-3.6738E-02,2.4599186295E-02
-3.6733E-02,2.4628483170E-02
-3.6727E-02,2.3856998812E-02
-3.6722E-02,2.4960514412E-02
-3.6717E-02,2.3896061311E-02
-3.6712E-02,2.3398014447E-02
-3.6707E-02,2.4179264430E-02
-3.6702E-02,2.4120670681E-02
-3.6697E-02,2.4003483184E-02
-3.6692E-02,2.2909733208E-02
-3.6686E-02,2.3417545697E-02
-3.6681E-02,2.4452701924E-02
-3.6676E-02,2.3095280079E-02
-3.6671E-02,2.3720280065E-02
-3.6666E-02,2.3124576953E-02
-3.6661E-02,2.4286686302E-02
-3.6656E-02,2.3690983191E-02
-3.6651E-02,2.4745670667E-02
-3.6646E-02,2.4638248795E-02
-3.6640E-02,2.4892155039E-02
-3.6635E-02,2.3925358185E-02
-3.6630E-02,2.4355045676E-02
-3.6625E-02,2.4237858178E-02
-3.6620E-02,2.4589420671E-02
-3.6615E-02,2.3251530076E-02
-3.6610E-02,2.3065983205E-02
-3.6605E-02,2.2792545711E-02
-3.6599E-02,2.3524967569E-02
-3.6594E-02,2.3534733194E-02
-3.6589E-02,2.3319889449E-02
-3.6584E-02,2.4745670667E-02
-3.6579E-02,2.3856998812E-02
-3.6574E-02,2.4247623803E-02
-3.6569E-02,2.3700748815E-02
-3.6564E-02,2.4364811301E-02
-3.6558E-02,2.3388248822E-02
-3.6553E-02,2.4032780058E-02
-3.6548E-02,2.2499576967E-02
-3.6543E-02,2.3564030069E-02
-3.6538E-02,2.2558170716E-02
-3.6533E-02,2.3026920706E-02
-3.6528E-02,2.4120670681E-02
-3.6523E-02,2.3271061325E-02
-3.6518E-02,2.3251530076E-02
-3.6512E-02,2.3866764437E-02
-3.6507E-02,2.2792545711E-02
-3.6502E-02,2.3720280065E-02
-3.6497E-02,2.2216373849E-02
-3.6492E-02,2.2060123852E-02
-3.6487E-02,2.2929264458E-02
-3.6482E-02,2.1923405105E-02
-3.6477E-02,2.2694889463E-02
-3.6471E-02,2.3798405063E-02
-3.6466E-02,2.2821842585E-02
-3.6461E-02,2.3554264444E-02
-3.6456E-02,2.2401920719E-02
-3.6451E-02,2.1825748857E-02
-3.6446E-02,2.2265201973E-02
-3.6441E-02,2.3261295700E-02
-3.6436E-02,2.2079655102E-02
-3.6430E-02,2.2431217594E-02
-3.6425E-02,2.3319889449E-02
-3.6420E-02,2.3017155081E-02
-3.6415E-02,2.2616764465E-02
-3.6410E-02,2.3202701952E-02
-3.6405E-02,2.3280826950E-02
-3.6400E-02,2.2323795721E-02
-3.6395E-02,2.2509342592E-02
-3.6390E-02,2.2089420726E-02
-3.6384E-02,2.3271061325E-02
-3.6379E-02,2.1337467618E-02
-3.6374E-02,2.1552311363E-02
-3.6369E-02,2.2411686344E-02
-3.6364E-02,2.2919498833E-02
-3.6359E-02,2.2567936341E-02
-3.6354E-02,2.2841373835E-02
-3.6349E-02,2.1815983233E-02
-3.6343E-02,2.2392155095E-02
-3.6338E-02,2.0761295756E-02
-3.6333E-02,2.1689030110E-02
-3.6328E-02,2.3407780072E-02
-3.6323E-02,2.1689030110E-02
-3.6318E-02,2.1815983233E-02
-3.6313E-02,2.2860905084E-02
-3.6308E-02,2.2538639466E-02
-3.6302E-02,2.1230045746E-02
-3.6297E-02,2.0731998882E-02
-3.6292E-02,2.2079655102E-02
-3.6287E-02,2.2323795721E-02
-3.6282E-02,2.1024967625E-02
-3.6277E-02,2.1933170730E-02
-3.6272E-02,2.3026920706E-02
-3.6267E-02,2.1815983233E-02
-3.6262E-02,2.2216373849E-02
-3.6256E-02,2.2060123852E-02
-3.6251E-02,2.2899967583E-02
-3.6246E-02,2.1962467604E-02
-3.6241E-02,2.1952701980E-02
-3.6236E-02,2.2323795721E-02
-3.6231E-02,2.0614811384E-02
-3.6226E-02,2.1444889491E-02
-3.6221E-02,2.0907780128E-02
-3.6215E-02,2.1679264486E-02
-3.6210E-02,2.0927311377E-02
-3.6205E-02,2.1005436376E-02
-3.6200E-02,2.1571842613E-02
-3.6195E-02,2.1425358241E-02
-3.6190E-02,2.0360905140E-02
-3.6185E-02,2.1542545739E-02
-3.6180E-02,2.1015202000E-02
-3.6174E-02,2.0888248878E-02
-3.6169E-02,2.1278873870E-02
-3.6164E-02,2.1005436376E-02
-3.6159E-02,2.0233952018E-02
-3.6154E-02,2.1747623859E-02
-3.6149E-02,2.0321842641E-02
-3.6144E-02,2.0917545753E-02
-3.6139E-02,2.0106998896E-02
-3.6134E-02,2.2060123852E-02
-3.6128E-02,1.9774967653E-02
-3.6123E-02,2.0888248878E-02
-3.6118E-02,1.9980045774E-02
-3.6113E-02,2.1200748871E-02
-3.6108E-02,2.1239811370E-02
-3.6103E-02,2.0126530145E-02
-3.6098E-02,2.0478092637E-02
-3.6093E-02,2.0468327013E-02
-3.6087E-02,1.9403873912E-02
-3.6082E-02,2.1034733250E-02
-3.6077E-02,1.9823795777E-02
-3.6072E-02,2.1064030124E-02
-3.6067E-02,2.1181217622E-02
-3.6062E-02,2.1942936355E-02
-3.6057E-02,2.1181217622E-02
-3.6052E-02,1.9726139529E-02
-3.6046E-02,2.0106998896E-02
-3.6041E-02,2.0273014517E-02
-3.6036E-02,1.9706608280E-02
-3.6031E-02,2.0351139515E-02
-3.6026E-02,1.9423405161E-02
-3.6021E-02,2.0751530131E-02
-3.6016E-02,1.9696842655E-02
-3.6011E-02,2.0741764507E-02
-3.6006E-02,2.0233952018E-02
-3.6000E-02,2.1698795735E-02
-3.5995E-02,1.9286686414E-02
-3.5990E-02,2.0771061381E-02
-3.5985E-02,1.9560123908E-02
-3.5980E-02,1.9648014531E-02
-3.5975E-02,1.9716373905E-02
-3.5970E-02,2.0575748885E-02
-3.5965E-02,2.0038639522E-02
-3.5959E-02,2.0165592644E-02
-3.5954E-02,2.1015202000E-02
-3.5949E-02,1.9843327027E-02
-3.5944E-02,1.8661686428E-02
-3.5939E-02,2.0458561388E-02
-3.5934E-02,2.1884342606E-02
-3.5929E-02,2.2235905098E-02
-3.5924E-02,2.2030826978E-02
-3.5918E-02,2.0731998882E-02
-3.5913E-02,1.9325748913E-02
-3.5908E-02,2.0273014517E-02
-3.5903E-02,2.0439030138E-02
-3.5898E-02,1.9101139543E-02
-3.5893E-02,1.9960514524E-02
-3.5888E-02,1.9765202028E-02
-3.5883E-02,1.9804264528E-02
-3.5878E-02,2.0233952018E-02
-3.5872E-02,2.1259342620E-02
-3.5867E-02,1.9989811398E-02
-3.5862E-02,2.1601139487E-02
-3.5857E-02,2.1562076988E-02
-3.5852E-02,2.0175358269E-02
-3.5847E-02,2.2314030096E-02
-3.5842E-02,2.0487858262E-02
-3.5837E-02,2.0390202014E-02
-3.5831E-02,2.0839420754E-02
-3.5826E-02,2.1083561374E-02
-3.5821E-02,2.0927311377E-02
-3.5816E-02,2.0683170758E-02
-3.5811E-02,2.1767155109E-02
-3.5806E-02,2.0214420768E-02
-3.5801E-02,2.0224186393E-02
-3.5796E-02,2.0360905140E-02
-3.5790E-02,1.9784733278E-02
-3.5785E-02,2.0761295756E-02
-3.5780E-02,2.1659733236E-02
-3.5775E-02,2.0927311377E-02
-3.5770E-02,2.1640201987E-02
-3.5765E-02,2.2099186351E-02
-3.5760E-02,2.2265201973E-02
-3.5755E-02,2.1718326985E-02
-3.5750E-02,2.2079655102E-02
-3.5744E-02,2.1903873856E-02
-3.5739E-02,2.1015202000E-02
-3.5734E-02,2.1689030110E-02
-3.5729E-02,2.1825748857E-02
-3.5724E-02,2.1054264500E-02
-3.5719E-02,2.0341373891E-02
-3.5714E-02,2.0976139501E-02
-3.5709E-02,2.1542545739E-02
-3.5703E-02,1.9931217650E-02
-3.5698E-02,2.0624577009E-02
-3.5693E-02,2.1981998854E-02
-3.5688E-02,1.9755436404E-02
-3.5683E-02,2.1679264486E-02
-3.5678E-02,2.1093326999E-02
-3.5673E-02,2.1396061367E-02
-3.5668E-02,2.0692936383E-02
-3.5662E-02,2.0898014503E-02
-3.5657E-02,2.1317936369E-02
-3.5652E-02,2.0888248878E-02
-3.5647E-02,2.0273014517E-02
-3.5642E-02,2.1171451997E-02
-3.5637E-02,2.2089420726E-02
