[s],CH2[V]
-4.1585E-02,9.3326438143E-01
-4.1580E-02,8.5853331925E-01
-4.1575E-02,8.6433688510E-01
-4.1569E-02,8.0382192140E-01
-4.1564E-02,7.1735175808E-01
-4.1559E-02,6.8893245482E-01
-4.1554E-02,5.5587211691E-01
-4.1549E-02,5.2706545023E-01
-4.1544E-02,5.0667949869E-01
-4.1539E-02,4.8337476975E-01
-4.1534E-02,4.5877502741E-01
-4.1529E-02,4.0963467053E-01
-4.1523E-02,3.7140287894E-01
-4.1518E-02,3.7778612617E-01
-4.1513E-02,2.5464253227E-01
-4.1508E-02,2.8053681118E-01
-4.1503E-02,2.8672999112E-01
-4.1498E-02,2.2638363703E-01
-4.1493E-02,2.6087879923E-01
-4.1488E-02,2.0290059007E-01
-4.1482E-02,1.8629931405E-01
-4.1477E-02,1.8553040461E-01
-4.1472E-02,1.6239043244E-01
-4.1467E-02,1.1031012660E-01
-4.1462E-02,9.5323039681E-02
-4.1457E-02,8.9720603741E-02
-4.1452E-02,7.8438942006E-02
-4.1447E-02,7.2275249669E-02
-4.1441E-02,6.2961380401E-02
-4.1436E-02,5.6289284298E-02
-4.1431E-02,5.5406982987E-02
-4.1426E-02,5.6010792330E-02
-4.1421E-02,4.7848465700E-02
-4.1416E-02,4.6490090181E-02
-4.1411E-02,4.9000580542E-02
-4.1406E-02,4.4885571326E-02
-4.1401E-02,4.9728844381E-02
-4.1395E-02,4.6242363746E-02
-4.1390E-02,4.6555321502E-02
-4.1385E-02,4.1663258471E-02
-4.1380E-02,4.4395573473E-02
-4.1375E-02,4.3486492988E-02
-4.1370E-02,4.2219841863E-02
-4.1365E-02,4.6487553407E-02
-4.1360E-02,4.6143601236E-02
-4.1354E-02,4.3604672307E-02
-4.1349E-02,4.2332299136E-02
-4.1344E-02,4.6577637481E-02
-4.1339E-02,4.3662731998E-02
-4.1334E-02,4.5629360982E-02
-4.1329E-02,4.6648476408E-02
-4.1324E-02,4.0951435977E-02
-4.1319E-02,3.7441266073E-02
-4.1313E-02,4.6426518252E-02
-4.1308E-02,4.1953041942E-02
-4.1303E-02,4.2995884784E-02
-4.1298E-02,4.4336598255E-02
-4.1293E-02,4.2431481263E-02
-4.1288E-02,4.4013264522E-02
-4.1283E-02,4.6579640197E-02
-4.1278E-02,4.1975949199E-02
-4.1273E-02,4.1359131738E-02
-4.1267E-02,4.4064839228E-02
-4.1262E-02,3.7041790984E-02
-4.1257E-02,6.1650307127E-02
-4.1252E-02,3.9264595957E-02
-4.1247E-02,4.5084793886E-02
-4.1242E-02,4.6498234559E-02
-4.1237E-02,4.5804074113E-02
-4.1232E-02,4.1705277360E-02
-4.1226E-02,4.4995930516E-02
-4.1221E-02,4.6762078090E-02
-4.1216E-02,4.5782540148E-02
-4.1211E-02,4.3722546450E-02
-4.1206E-02,4.2470982452E-02
-4.1201E-02,4.2992031940E-02
-4.1196E-02,4.3446820138E-02
-4.1191E-02,3.9593251193E-02
-4.1185E-02,4.5355637386E-02
-4.1180E-02,4.5917561354E-02
-4.1175E-02,4.1658566393E-02
-4.1170E-02,4.3573372716E-02
-4.1165E-02,4.6176235970E-02
-4.1160E-02,4.0537655774E-02
-4.1155E-02,4.5765297716E-02
-4.1150E-02,4.3891194212E-02
-4.1145E-02,4.3374550699E-02
-4.1139E-02,4.5289452390E-02
-4.1134E-02,4.4826710549E-02
-4.1129E-02,4.1435120506E-02
-4.1124E-02,4.8188679468E-02
-4.1119E-02,4.4919560278E-02
-4.1114E-02,4.8616097213E-02
-4.1109E-02,4.6071789561E-02
-4.1104E-02,4.7278664382E-02
-4.1098E-02,4.9719994283E-02
-4.1093E-02,4.1981156260E-02
-4.1088E-02,3.9912579494E-02
-4.1083E-02,4.5414917780E-02
-4.1078E-02,4.6795838160E-02
-4.1073E-02,4.7674420141E-02
-4.1068E-02,5.1346714675E-02
-4.1063E-02,5.2240555445E-02
-4.1057E-02,4.5713227100E-02
-4.1052E-02,4.7057049549E-02
-4.1047E-02,4.5684941120E-02
-4.1042E-02,4.1528618734E-02
-4.1037E-02,4.6823933404E-02
-4.1032E-02,4.6025803387E-02
-4.1027E-02,4.2769768608E-02
-4.1022E-02,5.2918617869E-02
-4.1017E-02,4.8878700967E-02
-4.1011E-02,4.7225621017E-02
-4.1006E-02,4.5200512725E-02
-4.1001E-02,4.4135735375E-02
-4.0996E-02,4.3850033629E-02
-4.0991E-02,4.6819279474E-02
-4.0986E-02,4.9273064362E-02
-4.0981E-02,4.2962544330E-02
-4.0976E-02,4.4767544595E-02
-4.0970E-02,4.3769944062E-02
-4.0965E-02,4.3213761213E-02
-4.0960E-02,4.5031502567E-02
-4.0955E-02,4.7748863956E-02
-4.0950E-02,4.7988312498E-02
-4.0945E-02,4.5029270969E-02
-4.0940E-02,4.2259343052E-02
-4.0935E-02,4.9150040377E-02
-4.0929E-02,4.3325188518E-02
-4.0924E-02,4.6830055993E-02
-4.0919E-02,4.1702702440E-02
-4.0914E-02,4.5249893980E-02
-4.0909E-02,4.4374249316E-02
-4.0904E-02,3.8496621121E-02
-4.0899E-02,4.3960888730E-02
-4.0894E-02,4.3362057566E-02
-4.0889E-02,4.5749962634E-02
-4.0883E-02,4.5021107517E-02
-4.0878E-02,4.3952229367E-02
-4.0873E-02,4.5084145388E-02
-4.0868E-02,4.0876572545E-02
-4.0863E-02,4.6465218355E-02
-4.0858E-02,4.6528656769E-02
-4.0853E-02,4.6301701360E-02
-4.0848E-02,4.5430252863E-02
-4.0842E-02,4.3872769225E-02
-4.0837E-02,4.7862847108E-02
-4.0832E-02,4.6701634213E-02
-4.0827E-02,4.5826962296E-02
-4.0822E-02,4.5638687917E-02
-4.0817E-02,4.9037411443E-02
-4.0812E-02,4.7349808484E-02
-4.0807E-02,4.8787987468E-02
-4.0801E-02,5.6730587541E-02
-4.0796E-02,4.7371132641E-02
-4.0791E-02,5.0514919955E-02
-4.0786E-02,4.6318352514E-02
-4.0781E-02,5.0728275968E-02
-4.0776E-02,4.8926136726E-02
-4.0771E-02,5.1717522315E-02
-4.0766E-02,4.5449116541E-02
-4.0761E-02,4.9731743551E-02
-4.0755E-02,4.8744290112E-02
-4.0750E-02,5.9637215131E-02
-4.0745E-02,4.9699967123E-02
-4.0740E-02,6.3097584164E-02
-4.0735E-02,7.1105911469E-02
-4.0730E-02,7.0908615331E-02
-4.0725E-02,8.8259479353E-02
-4.0720E-02,8.3563243801E-02
-4.0714E-02,9.8832542014E-02
-4.0709E-02,9.9129344528E-02
-4.0704E-02,1.1626908413E-01
-4.0699E-02,1.0941727765E-01
-4.0694E-02,1.6053292287E-01
-4.0689E-02,1.6476029399E-01
-4.0684E-02,1.9079159681E-01
-4.0679E-02,1.7165390956E-01
-4.0673E-02,1.8416876752E-01
-4.0668E-02,2.1684788590E-01
-4.0663E-02,1.9524468357E-01
-4.0658E-02,2.2180964345E-01
-4.0653E-02,2.5053362657E-01
-4.0648E-02,2.4982416919E-01
-4.0643E-02,2.6009060649E-01
-4.0638E-02,2.6250759863E-01
-4.0633E-02,2.7709667911E-01
-4.0627E-02,2.6646199002E-01
-4.0622E-02,2.6777556192E-01
-4.0617E-02,2.7990252240E-01
-4.0612E-02,3.0728016538E-01
-4.0607E-02,2.4328760928E-01
-4.0602E-02,2.7640694371E-01
-4.0597E-02,2.7488695855E-01
-4.0592E-02,2.9674746221E-01
-4.0586E-02,3.1234789521E-01
-4.0581E-02,2.8136950235E-01
-4.0576E-02,2.5520739356E-01
-4.0571E-02,2.4303332157E-01
-4.0566E-02,2.3024279451E-01
-4.0561E-02,2.7862860428E-01
-4.0556E-02,2.4162115882E-01
-4.0551E-02,2.3483841742E-01
-4.0545E-02,1.9048676436E-01
-4.0540E-02,2.0151038091E-01
-4.0535E-02,1.7345515235E-01
-4.0530E-02,1.5590651535E-01
-4.0525E-02,1.5836260813E-01
-4.0520E-02,1.5543759370E-01
-4.0515E-02,1.2534794898E-01
-4.0510E-02,1.2329434490E-01
-4.0505E-02,1.1606349103E-01
-4.0499E-02,1.0625844135E-01
-4.0494E-02,9.0017654210E-02
-4.0489E-02,8.5495006454E-02
-4.0484E-02,9.1251613381E-02
-4.0479E-02,7.0222923512E-02
-4.0474E-02,6.5273601876E-02
-4.0469E-02,6.8633186609E-02
-4.0464E-02,6.1533672761E-02
-4.0458E-02,5.7784702813E-02
-4.0453E-02,4.9086926213E-02
-4.0448E-02,5.6364643640E-02
-4.0443E-02,5.3897659900E-02
-4.0438E-02,5.0171234813E-02
-4.0433E-02,5.0910732935E-02
-4.0428E-02,5.1141140644E-02
-4.0423E-02,4.9850132678E-02
-4.0418E-02,4.0296624133E-02
-4.0412E-02,4.4455159043E-02
-4.0407E-02,4.5870621505E-02
-4.0402E-02,4.2401211640E-02
-4.0397E-02,4.0621788920E-02
-4.0392E-02,4.8347103841E-02
-4.0387E-02,3.6854298617E-02
-4.0382E-02,4.3428223489E-02
-4.0377E-02,4.0867417272E-02
-4.0371E-02,4.6175949868E-02
-4.0366E-02,3.8376381866E-02
-4.0361E-02,3.9201348278E-02
-4.0356E-02,4.3310788036E-02
-4.0351E-02,4.0297234484E-02
-4.0346E-02,3.9473641363E-02
-4.0341E-02,3.8318284028E-02
-4.0336E-02,3.8711979850E-02
-4.0330E-02,3.7138016720E-02
-4.0325E-02,3.9363568276E-02
-4.0320E-02,3.7010663055E-02
-4.0315E-02,3.8136570928E-02
-4.0310E-02,3.9602539981E-02
-4.0305E-02,4.1249573635E-02
-4.0300E-02,4.1143334319E-02
-4.0295E-02,4.5219185668E-02
-4.0290E-02,4.2954399952E-02
-4.0284E-02,3.6112645192E-02
-4.0279E-02,3.6320527114E-02
-4.0274E-02,4.0847618993E-02
-4.0269E-02,3.6750557928E-02
-4.0264E-02,4.0123799277E-02
-4.0259E-02,3.8659413323E-02
-4.0254E-02,3.7433522237E-02
-4.0249E-02,3.5343373358E-02
-4.0243E-02,3.9395974128E-02
-4.0238E-02,3.5918038415E-02
-4.0233E-02,3.7130082150E-02
-4.0228E-02,3.5872014093E-02
-4.0223E-02,3.7739499098E-02
-4.0218E-02,3.8085053442E-02
-4.0213E-02,3.5586808259E-02
-4.0208E-02,3.6700470954E-02
-4.0202E-02,3.7133687039E-02
-4.0197E-02,3.2631047369E-02
-4.0192E-02,3.7401459707E-02
-4.0187E-02,3.5867493677E-02
-4.0182E-02,4.1231091427E-02
-4.0177E-02,4.1903870496E-02
-4.0172E-02,3.9427445380E-02
-4.0167E-02,3.1929124014E-02
-4.0162E-02,3.3200886834E-02
-4.0156E-02,4.4010689601E-02
-4.0151E-02,3.9548409428E-02
-4.0146E-02,3.5501893100E-02
-4.0141E-02,3.0014851749E-02
-4.0136E-02,3.5296528877E-02
-4.0131E-02,3.6494038616E-02
-4.0126E-02,3.3550751786E-02
-4.0121E-02,3.5416863499E-02
-4.0115E-02,3.2542813423E-02
-4.0110E-02,3.8647702203E-02
-4.0105E-02,3.4338276945E-02
-4.0100E-02,3.6690705329E-02
-4.0095E-02,3.5851605464E-02
-4.0090E-02,2.8916066373E-02
-4.0085E-02,3.1254571112E-02
-4.0080E-02,3.2775986788E-02
-4.0074E-02,3.7033322356E-02
-4.0069E-02,3.3407757862E-02
-4.0064E-02,3.7203305262E-02
-4.0059E-02,3.6614087136E-02
-4.0054E-02,3.4170048799E-02
-4.0049E-02,3.7560608874E-02
-4.0044E-02,3.5470517215E-02
-4.0039E-02,3.4502099116E-02
-4.0034E-02,3.5099480694E-02
-4.0028E-02,3.7123921414E-02
-4.0023E-02,3.5745842984E-02
-4.0018E-02,3.3222096550E-02
-4.0013E-02,3.6902115847E-02
-4.0008E-02,3.7689145095E-02
-4.0003E-02,3.4551499444E-02
-3.9998E-02,3.4275792205E-02
-3.9993E-02,3.7757599836E-02
-3.9987E-02,2.9528115462E-02
-3.9982E-02,3.1980164663E-02
-3.9977E-02,3.4000237554E-02
-3.9972E-02,3.3776944255E-02
-3.9967E-02,3.8560097682E-02
-3.9962E-02,3.6127465290E-02
-3.9957E-02,3.5585206086E-02
-3.9952E-02,3.8698227867E-02
-3.9946E-02,3.5072434491E-02
-3.9941E-02,3.4373124204E-02
-3.9936E-02,3.2935746306E-02
-3.9931E-02,3.2409604198E-02
-3.9926E-02,3.6212914507E-02
-3.9921E-02,3.7716153151E-02
-3.9916E-02,3.3586800674E-02
-3.9911E-02,3.6738980322E-02
-3.9906E-02,3.3244221794E-02
-3.9900E-02,3.9789956053E-02
-3.9895E-02,3.7195466060E-02
-3.9890E-02,4.0416310257E-02
-3.9885E-02,3.0295251065E-02
-3.9880E-02,3.7011235259E-02
-3.9875E-02,3.3146031488E-02
-3.9870E-02,3.6897442843E-02
-3.9865E-02,3.5589306885E-02
-3.9859E-02,3.2380841381E-02
-3.9854E-02,3.4430630764E-02
-3.9849E-02,3.4813511920E-02
-3.9844E-02,3.7212594050E-02
-3.9839E-02,3.4626038627E-02
-3.9834E-02,3.6943715119E-02
-3.9829E-02,3.5403454839E-02
-3.9824E-02,3.5544713075E-02
-3.9818E-02,3.1505139496E-02
-3.9813E-02,3.4699605062E-02
-3.9808E-02,3.6076329274E-02
-3.9803E-02,3.0863640945E-02
-3.9798E-02,3.5329201758E-02
-3.9793E-02,4.0081437065E-02
-3.9788E-02,3.3747552013E-02
-3.9783E-02,3.4069474308E-02
-3.9778E-02,2.9801800911E-02
-3.9772E-02,3.8988488175E-02
-3.9767E-02,3.7475140584E-02
-3.9762E-02,3.5915196466E-02
-3.9757E-02,3.3496068102E-02
-3.9752E-02,3.6781209019E-02
-3.9747E-02,3.9965584711E-02
-3.9742E-02,3.3918030830E-02
-3.9737E-02,3.7015984557E-02
-3.9731E-02,3.4551575738E-02
-3.9726E-02,3.6470807110E-02
-3.9721E-02,3.2815163728E-02
-3.9716E-02,3.7124836941E-02
-3.9711E-02,3.9229901286E-02
-3.9706E-02,3.3519967179E-02
-3.9701E-02,3.3423932178E-02
-3.9696E-02,3.1851494927E-02
-3.9690E-02,3.4466813167E-02
-3.9685E-02,3.5770657589E-02
-3.9680E-02,3.4371464811E-02
-3.9675E-02,3.7137425442E-02
-3.9670E-02,3.5186188761E-02
-3.9665E-02,3.3148911585E-02
-3.9660E-02,3.7309792534E-02
-3.9655E-02,3.3660519697E-02
-3.9650E-02,3.7947419168E-02
-3.9644E-02,3.2995064847E-02
-3.9639E-02,3.0854848068E-02
-3.9634E-02,3.0297349148E-02
-3.9629E-02,3.5376790106E-02
-3.9624E-02,3.6010640189E-02
-3.9619E-02,3.3467553240E-02
-3.9614E-02,3.5632565551E-02
-3.9609E-02,3.3035271756E-02
-3.9603E-02,3.3008931272E-02
-3.9598E-02,3.7535756122E-02
-3.9593E-02,3.3788064097E-02
-3.9588E-02,3.1065552867E-02
-3.9583E-02,3.7900498393E-02
-3.9578E-02,3.5584729249E-02
-3.9573E-02,3.7184651393E-02
-3.9568E-02,4.0752022682E-02
-3.9562E-02,3.6895497347E-02
-3.9557E-02,3.6111882252E-02
-3.9552E-02,3.3295052634E-02
-3.9547E-02,3.3649991133E-02
-3.9542E-02,3.4410317501E-02
-3.9537E-02,3.8168995854E-02
