[s],CH2[V]
-3.8811E-02,3.9174858119E-02
-3.8806E-02,3.9983325966E-02
-3.8801E-02,3.9295087838E-02
-3.8796E-02,3.9514652271E-02
-3.8791E-02,3.8715482748E-02
-3.8786E-02,4.0175033573E-02
-3.8780E-02,3.8736864126E-02
-3.8775E-02,3.8306079910E-02
-3.8770E-02,3.9496484775E-02
-3.8765E-02,3.9319950127E-02
-3.8760E-02,3.8742738759E-02
-3.8755E-02,3.8860546145E-02
-3.8750E-02,3.8594060937E-02
-3.8745E-02,3.8839984927E-02
-3.8740E-02,3.9143129375E-02
-3.8734E-02,3.9031387358E-02
-3.8729E-02,3.9819675457E-02
-3.8724E-02,3.9519659061E-02
-3.8719E-02,3.9495616932E-02
-3.8714E-02,4.0449958799E-02
-3.8709E-02,3.9117055920E-02
-3.8704E-02,3.9173847224E-02
-3.8699E-02,3.8891378435E-02
-3.8693E-02,3.9127260235E-02
-3.8688E-02,4.0023942954E-02
-3.8683E-02,3.9453102132E-02
-3.8678E-02,4.0005327232E-02
-3.8673E-02,3.8950964005E-02
-3.8668E-02,3.9126144436E-02
-3.8663E-02,3.9273134255E-02
-3.8658E-02,3.9145999935E-02
-3.8652E-02,3.8925071748E-02
-3.8647E-02,4.0074268347E-02
-3.8642E-02,4.0046840674E-02
-3.8637E-02,3.9111686734E-02
-3.8632E-02,3.9720369353E-02
-3.8627E-02,3.9431482335E-02
-3.8622E-02,3.9333988212E-02
-3.8617E-02,3.9077831296E-02
-3.8612E-02,3.8059135488E-02
-3.8606E-02,3.8357559248E-02
-3.8601E-02,3.8158098270E-02
-3.8596E-02,4.0041919715E-02
-3.8591E-02,3.8645692863E-02
-3.8586E-02,3.9389425299E-02
-3.8581E-02,3.9257770562E-02
-3.8576E-02,3.8227621126E-02
-3.8571E-02,3.8530479472E-02
-3.8565E-02,3.8570505182E-02
-3.8560E-02,3.8498159450E-02
-3.8555E-02,3.8232990312E-02
-3.8550E-02,3.7814403590E-02
-3.8545E-02,3.9041315108E-02
-3.8540E-02,3.8429847760E-02
-3.8535E-02,3.8604160348E-02
-3.8530E-02,3.9010911971E-02
-3.8525E-02,3.8168054629E-02
-3.8519E-02,3.8072954228E-02
-3.8514E-02,3.8249603318E-02
-3.8509E-02,3.7900892312E-02
-3.8504E-02,3.7249895165E-02
-3.8499E-02,3.7960496956E-02
-3.8494E-02,3.8550916712E-02
-3.8489E-02,3.8465591473E-02
-3.8484E-02,3.8078752568E-02
-3.8478E-02,3.8876701388E-02
-3.8473E-02,3.8877855334E-02
-3.8468E-02,3.8142686893E-02
-3.8463E-02,3.8284889267E-02
-3.8458E-02,3.8029619269E-02
-3.8453E-02,3.9024864226E-02
-3.8448E-02,3.8613315621E-02
-3.8443E-02,3.8176466036E-02
-3.8437E-02,3.9022365599E-02
-3.8432E-02,3.8186775256E-02
-3.8427E-02,3.8166156817E-02
-3.8422E-02,3.7716451703E-02
-3.8417E-02,3.7207351755E-02
-3.8412E-02,3.8247018861E-02
-3.8407E-02,3.8032499365E-02
-3.8402E-02,3.7791009960E-02
-3.8397E-02,3.8236080217E-02
-3.8391E-02,3.7455755298E-02
-3.8386E-02,3.8637186088E-02
-3.8381E-02,3.8766981160E-02
-3.8376E-02,3.7886882837E-02
-3.8371E-02,3.7618785919E-02
-3.8366E-02,3.7815862712E-02
-3.8361E-02,3.7224365304E-02
-3.8356E-02,3.8579536477E-02
-3.8350E-02,3.8293863342E-02
-3.8345E-02,3.7445207660E-02
-3.8340E-02,3.7506424013E-02
-3.8335E-02,3.7923818642E-02
-3.8330E-02,3.7352901525E-02
-3.8325E-02,3.7990051322E-02
-3.8320E-02,3.7771020947E-02
-3.8315E-02,3.8717886007E-02
-3.8309E-02,3.6780592044E-02
-3.8304E-02,3.7063404156E-02
-3.8299E-02,3.7142492366E-02
-3.8294E-02,3.7205787729E-02
-3.8289E-02,3.7847114619E-02
-3.8284E-02,3.6776548465E-02
-3.8279E-02,3.7731357633E-02
-3.8274E-02,3.7594820084E-02
-3.8269E-02,3.7953887993E-02
-3.8263E-02,3.7366863317E-02
-3.8258E-02,3.7480875079E-02
-3.8253E-02,3.8510652583E-02
-3.8248E-02,3.8570209543E-02
-3.8243E-02,3.7475811069E-02
-3.8238E-02,3.8278671311E-02
-3.8233E-02,3.8224340486E-02
-3.8228E-02,3.8724962271E-02
-3.8222E-02,3.7701841413E-02
-3.8217E-02,3.8817373310E-02
-3.8212E-02,3.7748876630E-02
-3.8207E-02,3.8208271074E-02
-3.8202E-02,3.7861810740E-02
-3.8197E-02,3.8715005911E-02
-3.8192E-02,3.8269964264E-02
-3.8187E-02,3.7835250910E-02
-3.8181E-02,3.7377239293E-02
-3.8176E-02,3.7541786256E-02
-3.8171E-02,3.7468744342E-02
-3.8166E-02,3.7820344981E-02
-3.8161E-02,3.8294340179E-02
-3.8156E-02,3.7434230869E-02
-3.8151E-02,3.8267684983E-02
-3.8146E-02,3.8549200098E-02
-3.8141E-02,3.6809125979E-02
-3.8135E-02,3.8383432432E-02
-3.8130E-02,3.7598205628E-02
-3.8125E-02,3.8571277658E-02
-3.8120E-02,3.8478275341E-02
-3.8115E-02,3.7707029401E-02
-3.8110E-02,3.7934518868E-02
-3.8105E-02,3.8109060337E-02
-3.8100E-02,3.8354478880E-02
-3.8094E-02,3.7408128804E-02
-3.8089E-02,3.7787881908E-02
-3.8084E-02,3.8032203726E-02
-3.8079E-02,3.8044258169E-02
-3.8074E-02,3.8418441815E-02
-3.8069E-02,3.6817661364E-02
-3.8064E-02,3.7941814476E-02
-3.8059E-02,3.8013063483E-02
-3.8053E-02,3.7701383650E-02
-3.8048E-02,3.7085681988E-02
-3.8043E-02,3.7374073095E-02
-3.8038E-02,3.8450542492E-02
-3.8033E-02,3.8151212741E-02
-3.8028E-02,3.8024765066E-02
-3.8023E-02,3.7101055218E-02
-3.8018E-02,3.7526165071E-02
-3.8013E-02,3.7818561610E-02
-3.8007E-02,3.7338663168E-02
-3.8002E-02,3.7222763131E-02
-3.7997E-02,3.7910781915E-02
-3.7992E-02,3.6522289361E-02
-3.7987E-02,3.7399984425E-02
-3.7982E-02,3.8265300797E-02
-3.7977E-02,3.7550169053E-02
-3.7972E-02,3.7473598544E-02
-3.7966E-02,3.8552909891E-02
-3.7961E-02,3.6998783186E-02
-3.7956E-02,3.8398948713E-02
-3.7951E-02,3.7295757362E-02
-3.7946E-02,3.7053762509E-02
-3.7941E-02,3.7321411200E-02
-3.7936E-02,3.7550159517E-02
-3.7931E-02,3.8034635595E-02
-3.7925E-02,3.8084131291E-02
-3.7920E-02,3.8252883958E-02
-3.7915E-02,3.7387081212E-02
-3.7910E-02,3.7678495467E-02
-3.7905E-02,3.7653451980E-02
-3.7900E-02,3.8697572745E-02
-3.7895E-02,3.7483964984E-02
-3.7890E-02,3.7719856321E-02
-3.7885E-02,3.7448783939E-02
-3.7879E-02,3.7082248761E-02
-3.7874E-02,3.8296800659E-02
-3.7869E-02,3.7891241128E-02
-3.7864E-02,3.8190008211E-02
-3.7859E-02,3.7920766884E-02
-3.7854E-02,3.6660190664E-02
-3.7849E-02,3.7593914093E-02
-3.7844E-02,3.8638855018E-02
-3.7838E-02,3.7751871167E-02
-3.7833E-02,3.8158212710E-02
-3.7828E-02,3.8108430912E-02
-3.7823E-02,3.8429389996E-02
-3.7818E-02,3.8262840317E-02
-3.7813E-02,3.8247791337E-02
-3.7808E-02,3.9538017291E-02
-3.7803E-02,3.9027725249E-02
-3.7797E-02,3.8585697213E-02
-3.7792E-02,3.9148622539E-02
-3.7787E-02,3.8224483537E-02
-3.7782E-02,3.8736282384E-02
-3.7777E-02,3.9005905181E-02
-3.7772E-02,3.8835035358E-02
-3.7767E-02,3.9550291079E-02
-3.7762E-02,3.9575286882E-02
-3.7757E-02,3.9311147713E-02
-3.7751E-02,3.8748689687E-02
-3.7746E-02,3.8632637062E-02
-3.7741E-02,3.9153610256E-02
-3.7736E-02,3.9870344172E-02
-3.7731E-02,3.9247938180E-02
-3.7726E-02,3.9875846873E-02
-3.7721E-02,4.0596815103E-02
-3.7716E-02,3.9232517267E-02
-3.7710E-02,4.0031381614E-02
-3.7705E-02,4.0248981478E-02
-3.7700E-02,4.0019241340E-02
-3.7695E-02,3.9935108194E-02
-3.7690E-02,4.0188814167E-02
-3.7685E-02,4.0326982498E-02
-3.7680E-02,4.0676733009E-02
-3.7675E-02,4.0390974044E-02
-3.7669E-02,3.9843202602E-02
-3.7664E-02,4.0197950366E-02
-3.7659E-02,4.0878873813E-02
-3.7654E-02,4.0771814337E-02
-3.7649E-02,3.9935604104E-02
-3.7644E-02,4.0100179678E-02
-3.7639E-02,4.0690084450E-02
-3.7634E-02,4.0685201637E-02
-3.7629E-02,4.0822053898E-02
-3.7623E-02,4.1034465774E-02
-3.7618E-02,4.1231981257E-02
-3.7613E-02,4.0754075995E-02
-3.7608E-02,4.1192003231E-02
-3.7603E-02,4.0857187260E-02
-3.7598E-02,4.1181426983E-02
-3.7593E-02,4.1701513260E-02
-3.7588E-02,4.2178808171E-02
-3.7582E-02,4.1790233580E-02
-3.7577E-02,4.1889348949E-02
-3.7572E-02,4.2077280006E-02
-3.7567E-02,4.1662555665E-02
-3.7562E-02,4.2647682138E-02
-3.7557E-02,4.2448211623E-02
-3.7552E-02,4.3272319728E-02
-3.7547E-02,4.3132873473E-02
-3.7541E-02,4.4231506261E-02
-3.7536E-02,4.4396615891E-02
-3.7531E-02,4.3778053207E-02
-3.7526E-02,4.4274469288E-02
-3.7521E-02,4.5300088772E-02
-3.7516E-02,4.4872842687E-02
-3.7511E-02,4.6840864036E-02
-3.7506E-02,4.6643081524E-02
-3.7501E-02,4.6373020037E-02
-3.7495E-02,4.8534866150E-02
-3.7490E-02,4.7387710414E-02
-3.7485E-02,4.9773441104E-02
-3.7480E-02,4.9671998769E-02
-3.7475E-02,4.9931512618E-02
-3.7470E-02,5.0467477572E-02
-3.7465E-02,5.3137756062E-02
-3.7460E-02,5.3650193871E-02
-3.7454E-02,5.4205909419E-02
-3.7449E-02,5.6038976318E-02
-3.7444E-02,5.8340068415E-02
-3.7439E-02,5.8471465659E-02
-3.7434E-02,6.0001397647E-02
-3.7429E-02,6.1500249390E-02
-3.7424E-02,6.5338988699E-02
-3.7419E-02,6.9778876600E-02
-3.7413E-02,6.9487634007E-02
-3.7408E-02,7.5734677477E-02
-3.7403E-02,8.0692496351E-02
-3.7398E-02,8.2910180094E-02
-3.7393E-02,8.9985031926E-02
-3.7388E-02,9.6746706655E-02
-3.7383E-02,1.0349593594E-01
-3.7378E-02,1.0321548894E-01
-3.7373E-02,1.0996732175E-01
-3.7367E-02,1.1685893460E-01
-3.7362E-02,1.2513087655E-01
-3.7357E-02,1.2713117024E-01
-3.7352E-02,1.3172667871E-01
-3.7347E-02,1.4579612115E-01
-3.7342E-02,1.4874538752E-01
-3.7337E-02,1.4999772399E-01
-3.7332E-02,1.5052249281E-01
-3.7326E-02,1.5781705212E-01
-3.7321E-02,1.6286120713E-01
-3.7316E-02,1.6440119085E-01
-3.7311E-02,1.7190562526E-01
-3.7306E-02,1.8131831426E-01
-3.7301E-02,1.7459745679E-01
-3.7296E-02,1.7943093561E-01
-3.7291E-02,1.8563965091E-01
-3.7285E-02,1.8094145079E-01
-3.7280E-02,1.8566453227E-01
-3.7275E-02,1.8803687338E-01
-3.7270E-02,1.9317659609E-01
-3.7265E-02,1.8830083135E-01
-3.7260E-02,1.9410965194E-01
-3.7255E-02,1.9406056633E-01
-3.7250E-02,2.0015579439E-01
-3.7245E-02,1.9047703026E-01
-3.7239E-02,1.9613159404E-01
-3.7234E-02,1.9386045685E-01
-3.7229E-02,1.9513877141E-01
-3.7224E-02,1.9793583136E-01
-3.7219E-02,1.9876166562E-01
-3.7214E-02,1.9922212818E-01
-3.7209E-02,1.9617202029E-01
-3.7204E-02,1.9222001308E-01
-3.7198E-02,1.9699867471E-01
-3.7193E-02,1.9546021687E-01
-3.7188E-02,1.9293247454E-01
-3.7183E-02,1.8843102696E-01
-3.7178E-02,1.9048946617E-01
-3.7173E-02,1.8798781637E-01
-3.7168E-02,1.9416028251E-01
-3.7163E-02,1.9763347846E-01
-3.7157E-02,1.9353060952E-01
-3.7152E-02,1.9027758835E-01
-3.7147E-02,1.7866121555E-01
-3.7142E-02,1.8561858425E-01
-3.7137E-02,1.7588002474E-01
-3.7132E-02,1.7440909658E-01
-3.7127E-02,1.6890806483E-01
-3.7122E-02,1.6573744112E-01
-3.7117E-02,1.6376862822E-01
-3.7111E-02,1.6399600325E-01
-3.7106E-02,1.5336470924E-01
-3.7101E-02,1.5478094417E-01
-3.7096E-02,1.4606369354E-01
-3.7091E-02,1.4544603685E-01
-3.7086E-02,1.4349750860E-01
-3.7081E-02,1.4152678836E-01
-3.7076E-02,1.4030604711E-01
-3.7070E-02,1.3226911912E-01
-3.7065E-02,1.3239258179E-01
-3.7060E-02,1.3030662908E-01
-3.7055E-02,1.2692315480E-01
-3.7050E-02,1.3004187002E-01
-3.7045E-02,1.2837132829E-01
-3.7040E-02,1.2392739681E-01
-3.7035E-02,1.2677736661E-01
-3.7029E-02,1.2658033750E-01
-3.7024E-02,1.2135079775E-01
-3.7019E-02,1.1888504425E-01
-3.7014E-02,1.2262608916E-01
-3.7009E-02,1.1912070670E-01
-3.7004E-02,1.2039795315E-01
-3.6999E-02,1.1646532461E-01
-3.6994E-02,1.1769621295E-01
-3.6989E-02,1.1947986998E-01
-3.6983E-02,1.2245173843E-01
-3.6978E-02,1.2205462845E-01
-3.6973E-02,1.2181856545E-01
-3.6968E-02,1.2348988919E-01
-3.6963E-02,1.2017006314E-01
-3.6958E-02,1.2057916080E-01
-3.6953E-02,1.2289895445E-01
-3.6948E-02,1.2498371507E-01
-3.6942E-02,1.2195966157E-01
-3.6937E-02,1.2154002580E-01
-3.6932E-02,1.2445342448E-01
-3.6927E-02,1.2621282958E-01
-3.6922E-02,1.3059646977E-01
-3.6917E-02,1.3150099169E-01
-3.6912E-02,1.3371857053E-01
-3.6907E-02,1.3060561551E-01
-3.6901E-02,1.3152387034E-01
-3.6896E-02,1.2949790374E-01
-3.6891E-02,1.3311997778E-01
-3.6886E-02,1.3159682642E-01
-3.6881E-02,1.3152332674E-01
-3.6876E-02,1.3133680712E-01
-3.6871E-02,1.3427022343E-01
-3.6866E-02,1.3256139168E-01
-3.6861E-02,1.3208657632E-01
-3.6855E-02,1.3385468846E-01
-3.6850E-02,1.3498607042E-01
-3.6845E-02,1.3915101403E-01
-3.6840E-02,1.3647275328E-01
-3.6835E-02,1.3495314959E-01
-3.6830E-02,1.3566236855E-01
-3.6825E-02,1.3616347671E-01
-3.6820E-02,1.3631901145E-01
-3.6814E-02,1.4055519452E-01
-3.6809E-02,1.3884214753E-01
-3.6804E-02,1.4222591745E-01
-3.6799E-02,1.3866921777E-01
-3.6794E-02,1.3579908730E-01
-3.6789E-02,1.3876223916E-01
-3.6784E-02,1.4102008213E-01
-3.6779E-02,1.4116163601E-01
-3.6773E-02,1.4095807423E-01
-3.6768E-02,1.4709085798E-01
-3.6763E-02,1.4199547159E-01
-3.6758E-02,1.4444579464E-01
-3.6753E-02,1.4390260083E-01
-3.6748E-02,1.4283841476E-01
-3.6743E-02,1.4247561799E-01
-3.6738E-02,1.4522747378E-01
-3.6733E-02,1.4190705645E-01
-3.6727E-02,1.4347893103E-01
-3.6722E-02,1.4778333996E-01
-3.6717E-02,1.4936711640E-01
-3.6712E-02,1.3956587188E-01
-3.6707E-02,1.4593898156E-01
-3.6702E-02,1.4433977467E-01
-3.6697E-02,1.4280353889E-01
-3.6692E-02,1.4210031854E-01
-3.6686E-02,1.4352580412E-01
-3.6681E-02,1.4835333201E-01
-3.6676E-02,1.4566990235E-01
-3.6671E-02,1.4603593209E-01
-3.6666E-02,1.5110976544E-01
-3.6661E-02,1.4968733162E-01
-3.6656E-02,1.4897072168E-01
-3.6651E-02,1.5355161986E-01
-3.6646E-02,1.5190247859E-01
-3.6640E-02,1.5423158010E-01
-3.6635E-02,1.5046580641E-01
-3.6630E-02,1.5182609881E-01
-3.6625E-02,1.5311002098E-01
-3.6620E-02,1.5253643357E-01
-3.6615E-02,1.5794555020E-01
-3.6610E-02,1.5530214625E-01
-3.6605E-02,1.5279926621E-01
-3.6599E-02,1.5225508058E-01
-3.6594E-02,1.5285638176E-01
-3.6589E-02,1.5140867557E-01
-3.6584E-02,1.5451934178E-01
-3.6579E-02,1.5258984887E-01
-3.6574E-02,1.5781310391E-01
-3.6569E-02,1.5344607673E-01
-3.6564E-02,1.5344066939E-01
-3.6558E-02,1.5828627895E-01
-3.6553E-02,1.5730311705E-01
-3.6548E-02,1.5248302781E-01
-3.6543E-02,1.6128500287E-01
-3.6538E-02,1.5907638857E-01
-3.6533E-02,1.6147322956E-01
-3.6528E-02,1.5905686685E-01
-3.6523E-02,1.5420205434E-01
-3.6518E-02,1.5560352640E-01
-3.6512E-02,1.5600221948E-01
-3.6507E-02,1.5139644947E-01
-3.6502E-02,1.5335707984E-01
-3.6497E-02,1.5357005438E-01
-3.6492E-02,1.5159595813E-01
-3.6487E-02,1.5600636796E-01
-3.6482E-02,1.5713184668E-01
-3.6477E-02,1.5216605509E-01
-3.6471E-02,1.5308472000E-01
-3.6466E-02,1.5313945137E-01
-3.6461E-02,1.5418318113E-01
-3.6456E-02,1.5377194723E-01
-3.6451E-02,1.5042655317E-01
-3.6446E-02,1.5024989455E-01
-3.6441E-02,1.4628013946E-01
-3.6436E-02,1.5087304440E-01
-3.6430E-02,1.4761267994E-01
-3.6425E-02,1.4840578410E-01
-3.6420E-02,1.4518606524E-01
-3.6415E-02,1.5033871977E-01
-3.6410E-02,1.4633494712E-01
-3.6405E-02,1.4636524536E-01
-3.6400E-02,1.4680245734E-01
-3.6395E-02,1.4299272880E-01
-3.6390E-02,1.4461111408E-01
-3.6384E-02,1.4139907230E-01
-3.6379E-02,1.4299867019E-01
-3.6374E-02,1.4333022460E-01
-3.6369E-02,1.4153583873E-01
-3.6364E-02,1.3730950711E-01
-3.6359E-02,1.3611093879E-01
-3.6354E-02,1.3718247769E-01
-3.6349E-02,1.3411775952E-01
-3.6343E-02,1.3284790404E-01
-3.6338E-02,1.3224983582E-01
-3.6333E-02,1.3197835336E-01
-3.6328E-02,1.3096772564E-01
-3.6323E-02,1.2411846546E-01
-3.6318E-02,1.3025542630E-01
-3.6313E-02,1.2618610762E-01
-3.6308E-02,1.2709869763E-01
-3.6302E-02,1.2651369474E-01
-3.6297E-02,1.2511220361E-01
-3.6292E-02,1.2508045579E-01
-3.6287E-02,1.2489073183E-01
-3.6282E-02,1.2201914223E-01
-3.6277E-02,1.2290771872E-01
-3.6272E-02,1.2321656614E-01
-3.6267E-02,1.2292616278E-01
-3.6262E-02,1.2132541094E-01
-3.6256E-02,1.1752959651E-01
-3.6251E-02,1.1970422186E-01
-3.6246E-02,1.1925514617E-01
-3.6241E-02,1.1737512035E-01
-3.6236E-02,1.2017070210E-01
-3.6231E-02,1.2011897481E-01
-3.6226E-02,1.1663089200E-01
-3.6221E-02,1.1780113619E-01
-3.6215E-02,1.1582991050E-01
-3.6210E-02,1.1675474568E-01
-3.6205E-02,1.1857245843E-01
-3.6200E-02,1.1404957225E-01
-3.6195E-02,1.1170274194E-01
-3.6190E-02,1.1451111246E-01
-3.6185E-02,1.1371482304E-01
-3.6180E-02,1.1487058091E-01
-3.6174E-02,1.1306830816E-01
-3.6169E-02,1.1388601711E-01
-3.6164E-02,1.1213550026E-01
-3.6159E-02,1.1567120956E-01
-3.6154E-02,1.1189212258E-01
-3.6149E-02,1.1507577348E-01
-3.6144E-02,1.1339220456E-01
-3.6139E-02,1.1171055253E-01
-3.6134E-02,1.1032722889E-01
-3.6128E-02,1.1150446351E-01
-3.6123E-02,1.1402192523E-01
-3.6118E-02,1.1347835949E-01
-3.6113E-02,1.0923910559E-01
-3.6108E-02,1.1301179342E-01
-3.6103E-02,1.0947257460E-01
-3.6098E-02,1.0630904622E-01
-3.6093E-02,1.0993473470E-01
-3.6087E-02,1.1084411082E-01
-3.6082E-02,1.1407410075E-01
-3.6077E-02,1.1256184035E-01
-3.6072E-02,1.0820797387E-01
-3.6067E-02,1.0954454840E-01
-3.6062E-02,1.0737420504E-01
-3.6057E-02,1.0639373250E-01
-3.6052E-02,1.0985184133E-01
-3.6046E-02,1.0720347827E-01
-3.6041E-02,1.0493025254E-01
-3.6036E-02,1.0878233375E-01
-3.6031E-02,1.0819405976E-01
-3.6026E-02,1.0953362882E-01
-3.6021E-02,1.0800362054E-01
-3.6016E-02,1.0699134296E-01
-3.6011E-02,1.0605015226E-01
-3.6006E-02,1.0881879272E-01
-3.6000E-02,1.0942699850E-01
-3.5995E-02,1.0803986017E-01
-3.5990E-02,1.0551631400E-01
-3.5985E-02,1.0622127958E-01
-3.5980E-02,1.0530234764E-01
-3.5975E-02,1.0607055136E-01
-3.5970E-02,1.0702228969E-01
-3.5965E-02,1.0601283499E-01
-3.5959E-02,1.0713050312E-01
-3.5954E-02,1.0779845659E-01
-3.5949E-02,1.0360190822E-01
-3.5944E-02,1.0255687193E-01
-3.5939E-02,1.0222302871E-01
-3.5934E-02,1.0578306624E-01
-3.5929E-02,1.0402754260E-01
-3.5924E-02,1.0387999965E-01
-3.5918E-02,1.0622712560E-01
-3.5913E-02,1.0294125036E-01
-3.5908E-02,1.0458556604E-01
-3.5903E-02,1.0338366940E-01
-3.5898E-02,1.0239996390E-01
-3.5893E-02,1.0290511564E-01
-3.5888E-02,1.0134134728E-01
-3.5883E-02,1.0433836412E-01
-3.5878E-02,1.0457154703E-01
-3.5872E-02,1.0219295936E-01
-3.5867E-02,1.0230191664E-01
-3.5862E-02,1.0232426123E-01
-3.5857E-02,1.0141670663E-01
-3.5852E-02,1.0006537876E-01
-3.5847E-02,1.0009803257E-01
-3.5842E-02,1.0327457860E-01
-3.5837E-02,9.9308066004E-02
-3.5831E-02,1.0246111349E-01
-3.5826E-02,9.9576229679E-02
-3.5821E-02,9.8235153811E-02
-3.5816E-02,9.8326935426E-02
-3.5811E-02,9.8477387082E-02
-3.5806E-02,9.8048147819E-02
-3.5801E-02,9.8802342062E-02
-3.5796E-02,9.6959843324E-02
-3.5790E-02,9.9824642759E-02
-3.5785E-02,9.9234308834E-02
-3.5780E-02,9.6545748408E-02
-3.5775E-02,9.8307680742E-02
-3.5770E-02,9.9869474988E-02
-3.5765E-02,9.8673338540E-02
-3.5760E-02,9.7521547947E-02
-3.5755E-02,9.5374798498E-02
-3.5750E-02,9.7443604147E-02
-3.5744E-02,9.7694325119E-02
-3.5739E-02,9.5851616572E-02
-3.5734E-02,9.6190848056E-02
-3.5729E-02,9.4734806752E-02
-3.5724E-02,9.7535099658E-02
-3.5719E-02,9.7509989414E-02
-3.5714E-02,9.6648964577E-02
-3.5709E-02,9.5646013931E-02
-3.5703E-02,9.7610048921E-02
-3.5698E-02,9.3441033130E-02
-3.5693E-02,9.4366593107E-02
-3.5688E-02,9.4144835223E-02
-3.5683E-02,9.4505152445E-02
-3.5678E-02,9.3954605811E-02
-3.5673E-02,9.2620682501E-02
-3.5668E-02,9.3192801248E-02
-3.5662E-02,9.3793720958E-02
-3.5657E-02,9.2028069294E-02
-3.5652E-02,9.3478293185E-02
-3.5647E-02,9.3324465521E-02
-3.5642E-02,9.4753222203E-02
-3.5637E-02,9.3961987250E-02
