[s],CH2[V]
-2.8039E-02,4.8768685100E-02
-2.8034E-02,4.7753060123E-02
-2.8029E-02,4.5838997666E-02
-2.8024E-02,4.3846810210E-02
-2.8019E-02,4.6112435160E-02
-2.8013E-02,4.6131966409E-02
-2.8008E-02,4.5819466416E-02
-2.8003E-02,4.4999153935E-02
-2.7998E-02,4.6190560158E-02
-2.7993E-02,4.6483528901E-02
-2.7988E-02,4.4588997694E-02
-2.7983E-02,4.3534310217E-02
-2.7978E-02,4.4276497701E-02
-2.7973E-02,4.7303841383E-02
-2.7967E-02,4.3475716469E-02
-2.7962E-02,4.3085091477E-02
-2.7957E-02,4.3846810210E-02
-2.7952E-02,4.1171029020E-02
-2.7947E-02,4.4237435202E-02
-2.7942E-02,4.2362435244E-02
-2.7937E-02,4.5370247676E-02
-2.7932E-02,4.2342903994E-02
-2.7926E-02,4.2713997736E-02
-2.7921E-02,4.4999153935E-02
-2.7916E-02,4.3944466458E-02
-2.7911E-02,4.6151497659E-02
-2.7906E-02,3.9725716552E-02
-2.7901E-02,4.3124153977E-02
-2.7896E-02,4.2694466486E-02
-2.7891E-02,4.2635872737E-02
-2.7885E-02,4.6151497659E-02
-2.7880E-02,4.1971810252E-02
-2.7875E-02,4.4569466444E-02
-2.7870E-02,4.1581185261E-02
-2.7865E-02,4.4608528943E-02
-2.7860E-02,4.5018685184E-02
-2.7855E-02,4.3866341460E-02
-2.7850E-02,4.5799935167E-02
-2.7845E-02,4.4608528943E-02
-2.7839E-02,4.4217903952E-02
-2.7834E-02,4.1620247760E-02
-2.7829E-02,4.3495247718E-02
-2.7824E-02,4.1952279003E-02
-2.7819E-02,4.1874154004E-02
-2.7814E-02,4.1600716511E-02
-2.7809E-02,4.4276497701E-02
-2.7804E-02,4.1171029020E-02
-2.7798E-02,4.3827278961E-02
-2.7793E-02,3.7772591596E-02
-2.7788E-02,4.1151497771E-02
-2.7783E-02,4.2030404001E-02
-2.7778E-02,4.0428841537E-02
-2.7773E-02,4.3495247718E-02
-2.7768E-02,4.2713997736E-02
-2.7763E-02,4.0448372786E-02
-2.7757E-02,4.0077279045E-02
-2.7752E-02,4.1151497771E-02
-2.7747E-02,3.8885872821E-02
-2.7742E-02,4.0780404029E-02
-2.7737E-02,4.0389779038E-02
-2.7732E-02,4.1131966521E-02
-2.7727E-02,3.9237435313E-02
-2.7722E-02,3.8514779080E-02
-2.7717E-02,4.0057747795E-02
-2.7711E-02,3.9296029062E-02
-2.7706E-02,4.0038216546E-02
-2.7701E-02,3.4686654165E-02
-2.7696E-02,3.6542122874E-02
-2.7691E-02,3.6581185373E-02
-2.7686E-02,3.7381966605E-02
-2.7681E-02,4.1971810252E-02
-2.7676E-02,3.4686654165E-02
-2.7670E-02,3.8456185331E-02
-2.7665E-02,3.6991341614E-02
-2.7660E-02,3.8143685338E-02
-2.7655E-02,3.6249154130E-02
-2.7650E-02,3.6561654123E-02
-2.7645E-02,3.5057747907E-02
-2.7640E-02,3.2772591708E-02
-2.7635E-02,3.5077279156E-02
-2.7629E-02,3.6581185373E-02
-2.7624E-02,3.5096810406E-02
-2.7619E-02,3.3182747949E-02
-2.7614E-02,3.5858529139E-02
-2.7609E-02,3.5487435397E-02
-2.7604E-02,3.3944466682E-02
-2.7599E-02,3.3143685450E-02
-2.7594E-02,3.3924935432E-02
-2.7589E-02,3.0819466752E-02
-2.7583E-02,3.0878060500E-02
-2.7578E-02,3.3924935432E-02
-2.7573E-02,3.1678841732E-02
-2.7568E-02,3.3885872933E-02
-2.7563E-02,3.2362435467E-02
-2.7558E-02,3.2440560465E-02
-2.7553E-02,3.2421029216E-02
-2.7548E-02,3.0858529251E-02
-2.7542E-02,3.1639779233E-02
-2.7537E-02,3.1639779233E-02
-2.7532E-02,3.2753060458E-02
-2.7527E-02,3.0858529251E-02
-2.7522E-02,3.3983529181E-02
-2.7517E-02,3.5838997889E-02
-2.7512E-02,2.9335091785E-02
-2.7507E-02,3.2753060458E-02
-2.7501E-02,3.3163216699E-02
-2.7496E-02,2.9315560535E-02
-2.7491E-02,3.1210091743E-02
-2.7486E-02,2.9745248026E-02
-2.7481E-02,3.2401497966E-02
-2.7476E-02,3.1288216741E-02
-2.7471E-02,2.9725716776E-02
-2.7466E-02,3.2753060458E-02
-2.7461E-02,3.0467904259E-02
-2.7455E-02,2.8963998043E-02
-2.7450E-02,3.3163216699E-02
-2.7445E-02,2.8905404294E-02
-2.7440E-02,2.9315560535E-02
-2.7435E-02,2.9315560535E-02
-2.7430E-02,3.0116341767E-02
-2.7425E-02,3.2381966717E-02
-2.7420E-02,2.9725716776E-02
-2.7414E-02,3.1639779233E-02
-2.7409E-02,2.8202279310E-02
-2.7404E-02,2.9354623034E-02
-2.7399E-02,3.0428841760E-02
-2.7394E-02,3.0838998001E-02
-2.7389E-02,2.9335091785E-02
-2.7384E-02,3.3182747949E-02
-2.7379E-02,2.8924935544E-02
-2.7373E-02,2.5897591862E-02
-2.7368E-02,2.7811654319E-02
-2.7363E-02,2.9335091785E-02
-2.7358E-02,2.7850716818E-02
-2.7353E-02,3.5057747907E-02
-2.7348E-02,3.0096810518E-02
-2.7343E-02,3.1249154242E-02
-2.7338E-02,3.1659310483E-02
-2.7333E-02,3.0096810518E-02
-2.7327E-02,3.3553841690E-02
-2.7322E-02,3.0467904259E-02
-2.7317E-02,3.0878060500E-02
-2.7312E-02,3.1288216741E-02
-2.7307E-02,2.6620248095E-02
-2.7302E-02,3.4667122916E-02
-2.7297E-02,3.2030404224E-02
-2.7292E-02,2.8944466793E-02
-2.7286E-02,3.0506966759E-02
-2.7281E-02,3.3163216699E-02
-2.7276E-02,3.4686654165E-02
-2.7271E-02,2.9725716776E-02
-2.7266E-02,3.2030404224E-02
-2.7261E-02,3.2030404224E-02
-2.7256E-02,3.2401497966E-02
-2.7251E-02,2.8944466793E-02
-2.7245E-02,2.9706185526E-02
-2.7240E-02,3.1268685492E-02
-2.7235E-02,2.8905404294E-02
-2.7230E-02,3.0428841760E-02
-2.7225E-02,3.2421029216E-02
-2.7220E-02,3.0858529251E-02
-2.7215E-02,3.0858529251E-02
-2.7210E-02,3.0819466752E-02
-2.7205E-02,2.8963998043E-02
-2.7199E-02,2.9315560535E-02
-2.7194E-02,3.0116341767E-02
-2.7189E-02,2.5897591862E-02
-2.7184E-02,3.0428841760E-02
-2.7179E-02,3.3163216699E-02
-2.7174E-02,2.8983529293E-02
-2.7169E-02,3.0096810518E-02
-2.7164E-02,2.7401498078E-02
-2.7158E-02,3.2713997959E-02
-2.7153E-02,2.5878060612E-02
-2.7148E-02,3.0135873017E-02
-2.7143E-02,2.9354623034E-02
-2.7138E-02,3.4354622923E-02
-2.7133E-02,3.3553841690E-02
-2.7128E-02,3.0467904259E-02
-2.7123E-02,3.0858529251E-02
-2.7118E-02,3.2381966717E-02
-2.7112E-02,3.2010872975E-02
-2.7107E-02,3.1620247984E-02
-2.7102E-02,3.1991341725E-02
-2.7097E-02,2.9374154284E-02
-2.7092E-02,3.2401497966E-02
-2.7087E-02,3.0878060500E-02
-2.7082E-02,3.2030404224E-02
-2.7077E-02,2.9335091785E-02
-2.7071E-02,3.2421029216E-02
-2.7066E-02,3.2010872975E-02
-2.7061E-02,2.6659310595E-02
-2.7056E-02,3.4686654165E-02
-2.7051E-02,3.0116341767E-02
-2.7046E-02,3.0135873017E-02
-2.7041E-02,3.0467904259E-02
-2.7036E-02,2.4335091896E-02
-2.7030E-02,2.9745248026E-02
-2.7025E-02,2.8182748060E-02
-2.7020E-02,3.0467904259E-02
-2.7015E-02,2.8202279310E-02
-2.7010E-02,3.0096810518E-02
-2.7005E-02,2.9706185526E-02
-2.7000E-02,3.1268685492E-02
-2.6995E-02,2.9354623034E-02
-2.6990E-02,3.0116341767E-02
-2.6984E-02,2.8202279310E-02
-2.6979E-02,2.6639779345E-02
-2.6974E-02,3.0487435509E-02
-2.6969E-02,3.2030404224E-02
-2.6964E-02,3.0057748019E-02
-2.6959E-02,2.9725716776E-02
-2.6954E-02,3.1620247984E-02
-2.6949E-02,3.1620247984E-02
-2.6943E-02,3.0858529251E-02
-2.6938E-02,2.9374154284E-02
-2.6933E-02,3.3553841690E-02
-2.6928E-02,2.8963998043E-02
-2.6923E-02,3.5467904148E-02
-2.6918E-02,2.9725716776E-02
-2.6913E-02,3.2733529209E-02
-2.6908E-02,2.8983529293E-02
-2.6902E-02,3.0096810518E-02
-2.6897E-02,3.2753060458E-02
-2.6892E-02,3.1268685492E-02
-2.6887E-02,3.4628060416E-02
-2.6882E-02,3.0428841760E-02
-2.6877E-02,3.5878060388E-02
-2.6872E-02,3.2401497966E-02
-2.6867E-02,3.3143685450E-02
-2.6862E-02,3.1210091743E-02
-2.6856E-02,3.2362435467E-02
-2.6851E-02,3.0116341767E-02
-2.6846E-02,3.4706185415E-02
-2.6841E-02,3.1620247984E-02
-2.6836E-02,3.1229622992E-02
-2.6831E-02,3.2421029216E-02
-2.6826E-02,3.0838998001E-02
-2.6821E-02,3.5057747907E-02
-2.6815E-02,3.0858529251E-02
-2.6810E-02,3.2381966717E-02
-2.6805E-02,3.5467904148E-02
-2.6800E-02,3.6952279114E-02
-2.6795E-02,3.1639779233E-02
-2.6790E-02,3.1249154242E-02
-2.6785E-02,3.3944466682E-02
-2.6780E-02,3.0838998001E-02
-2.6774E-02,2.9745248026E-02
-2.6769E-02,2.8963998043E-02
-2.6764E-02,2.9725716776E-02
-2.6759E-02,3.1229622992E-02
-2.6754E-02,3.2030404224E-02
-2.6749E-02,3.3534310441E-02
-2.6744E-02,3.2030404224E-02
-2.6739E-02,2.9354623034E-02
-2.6734E-02,3.3143685450E-02
-2.6728E-02,3.2753060458E-02
-2.6723E-02,3.6600716622E-02
-2.6718E-02,3.1620247984E-02
-2.6713E-02,3.3553841690E-02
-2.6708E-02,3.4667122916E-02
-2.6703E-02,3.1288216741E-02
-2.6698E-02,3.1249154242E-02
-2.6693E-02,3.0116341767E-02
-2.6687E-02,3.3983529181E-02
-2.6682E-02,3.0506966759E-02
-2.6677E-02,3.1229622992E-02
-2.6672E-02,3.0467904259E-02
-2.6667E-02,3.2030404224E-02
-2.6662E-02,3.0467904259E-02
-2.6657E-02,2.9335091785E-02
-2.6652E-02,2.9315560535E-02
-2.6646E-02,3.0897591750E-02
-2.6641E-02,3.3553841690E-02
-2.6636E-02,2.6288216853E-02
-2.6631E-02,2.7850716818E-02
-2.6626E-02,2.8182748060E-02
-2.6621E-02,2.6659310595E-02
-2.6616E-02,3.2772591708E-02
-2.6611E-02,2.9745248026E-02
-2.6606E-02,2.8573373052E-02
-2.6600E-02,2.6639779345E-02
-2.6595E-02,3.1639779233E-02
-2.6590E-02,2.8202279310E-02
-2.6585E-02,2.6288216853E-02
-2.6580E-02,3.0448373010E-02
-2.6575E-02,2.8553841802E-02
-2.6570E-02,2.8202279310E-02
-2.6565E-02,2.9725716776E-02
-2.6559E-02,2.6678841844E-02
-2.6554E-02,3.0448373010E-02
-2.6549E-02,3.0467904259E-02
-2.6544E-02,2.9315560535E-02
-2.6539E-02,2.8182748060E-02
-2.6534E-02,3.4667122916E-02
-2.6529E-02,3.4706185415E-02
-2.6524E-02,2.8983529293E-02
-2.6518E-02,3.4335091673E-02
-2.6513E-02,3.1678841732E-02
-2.6508E-02,2.8924935544E-02
-2.6503E-02,3.0838998001E-02
-2.6498E-02,3.1639779233E-02
-2.6493E-02,2.8924935544E-02
-2.6488E-02,3.4315560423E-02
-2.6483E-02,3.6971810364E-02
-2.6478E-02,3.1639779233E-02
-2.6472E-02,3.5448372898E-02
-2.6467E-02,3.6932747865E-02
-2.6462E-02,3.3944466682E-02
-2.6457E-02,3.6952279114E-02
-2.6452E-02,3.5057747907E-02
-2.6447E-02,3.6522591624E-02
-2.6442E-02,3.5858529139E-02
-2.6437E-02,3.5819466640E-02
-2.6431E-02,3.9256966563E-02
-2.6426E-02,3.8124154088E-02
-2.6421E-02,3.8495247830E-02
-2.6416E-02,4.1190560270E-02
-2.6411E-02,3.8495247830E-02
-2.6406E-02,3.5038216657E-02
-2.6401E-02,3.7753060347E-02
-2.6396E-02,3.8143685338E-02
-2.6390E-02,4.0428841537E-02
-2.6385E-02,4.1561654011E-02
-2.6380E-02,4.2713997736E-02
-2.6375E-02,4.2342903994E-02
-2.6370E-02,4.1600716511E-02
-2.6365E-02,3.9667122804E-02
-2.6360E-02,4.1991341502E-02
-2.6355E-02,4.3846810210E-02
-2.6350E-02,4.6503060151E-02
-2.6344E-02,4.5780403917E-02
-2.6339E-02,4.8124153865E-02
-2.6334E-02,5.3495247495E-02
-2.6329E-02,5.0096810071E-02
-2.6324E-02,5.3026497505E-02
-2.6319E-02,5.0018685072E-02
-2.6314E-02,5.0350716315E-02
-2.6309E-02,4.9549935083E-02
-2.6303E-02,5.5741341195E-02
-2.6298E-02,5.3026497505E-02
-2.6293E-02,5.1522591289E-02
-2.6288E-02,5.7987434894E-02
-2.6283E-02,5.5272591205E-02
-2.6278E-02,5.7245247411E-02
-2.6273E-02,6.2245247299E-02
-2.6268E-02,6.8729622154E-02
-2.6262E-02,6.9120247145E-02
-2.6257E-02,7.9842903156E-02
-2.6252E-02,7.7147590716E-02
-2.6247E-02,8.4823371794E-02
-2.6242E-02,8.9022590451E-02
-2.6237E-02,8.8241340468E-02
